,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|Cd0,Aero|Cruise|total_drag
10,110.0,319.99999999999994,0.4326388888888889,2060.8810681291156,16.344429198825228,5.929393383175766,1.2474442284986544,1.661799477311966,585.5530195984551,0.3101514064646636,0.030518406155447368,2.740462662145222,4.479800182251136,1.0845625976234854,4.855326045941687,-4.920309315536997e-08,1.959286582770389e-05,600.0,505.46079721447455,426.46648032298117,430.185606299243,98.77261067534528,460.03861428781545,221.72562926456823,424.457811613228,516.4912256497629,271.6526973296421,516.4912256497629,189.04233815821345,0.03026338869993495,2356.791322170179
11,120.0,319.99999999999994,0.4638888888888889,2099.100558976139,15.589501476953732,6.043825774490608,1.2256406771424215,1.6434534071079476,589.7011228858792,0.3312009701275022,0.0312695375051891,2.751562496585988,4.370526774593049,1.0854625348067446,4.726833119578059,-7.925501499528309e-08,1.5959580600631518e-05,600.0,525.8602328559679,436.6001580506349,435.93514179679767,100.70902121711873,480.2854821022328,220.2225881216074,444.08179977454233,544.9531990750266,276.0976096520744,544.9531990750266,196.671727088132,0.03105928787312301,2342.757363381927
12,130.0,319.99999999999994,0.4951388888888889,2139.960386503,14.771720315011422,6.208461470570773,1.205026508699121,1.6313619765693594,595.1393011696956,0.35634054613761,0.03142288149961146,2.7466275121428567,4.264544988127504,1.0854296868077615,4.602750773656682,-9.928851696372476e-08,8.252618481575543e-05,600.0,546.559770408119,447.4777664202158,443.1484637832994,102.78347028374023,501.8027462392004,218.84904960732715,464.93075374639415,574.7312698009337,278.44949046896045,574.7312698009337,204.4133541326365,0.03200955281242067,2328.075023092288
13,140.0,319.99999999999994,0.5263888888888889,2183.1224076871677,13.93102731794721,6.425653572259616,1.1867819661434922,1.61909278776211,599.9360885870213,0.38546551156460307,0.03168897701540767,2.7453138858678083,4.166155184584915,1.0855793471979505,4.488028649347096,-1.056293914558637e-07,6.301476828190636e-05,600.0,567.3898119420675,458.84986500584193,451.9111322217615,104.97953670168977,524.0137035137058,217.57316201548016,486.43236892098747,604.4891428074219,281.0762545613267,604.4891428074219,212.20378966633322,0.03310701200451173,2314.8214973460626
14,150.0,319.99999999999983,0.5576388888888891,2228.7987355429755,13.120623235952856,6.690686123314669,1.1722358308902239,1.6043829075242144,603.5267983043816,0.41783707380161766,0.03235216142425468,2.7540013383516366,4.0794985082699355,1.0862759562072228,4.387360203399739,-7.120135236959868e-08,4.777664037959531e-05,600.0,588.6678134276215,470.6059912611824,462.2230736786403,107.30876924037324,546.3413532385825,216.59583764353928,508.00450207299883,632.5475281781611,285.15103922117703,632.5475281781611,220.16176222193042,0.03431741072789013,2305.9022041567296
15,160.0,319.99999999999994,0.5888888888888889,2276.784020560333,12.408589750551855,6.9903529169888525,1.1633750261058697,1.5868892208779826,605.9404813220489,0.45132562458023257,0.03350579611043771,2.7732700056136967,4.011031697215422,1.0875206875639034,4.3080679551619525,-1.0926031634994615e-08,3.939579840468376e-05,600.0,610.7523636369314,482.3942431814192,473.8822092995508,109.76148104966825,567.6305231247474,216.16756914284792,528.4930609862541,656.0465495254733,291.2296471688653,656.0465495254733,228.4213840002123,0.0355519961627169,2303.9798527667026
16,170.0,319.99999999999983,0.6201388888888891,2325.499090285746,11.866040005126917,7.30142461645668,1.1625126383415714,1.5667037400042891,607.2230206747889,0.4820598365723325,0.03520818490700723,2.8030679399675025,3.9690424060210865,1.0892087421524677,4.25954609113489,-3.6551384141603194e-10,3.9412553246602564e-05,600.0,633.5521626171603,493.366208519861,486.32956176432475,112.25743532620038,585.9093585792723,216.39052637031727,545.9499769530967,671.078155477949,299.5548391466347,671.078155477949,236.94850881881794,0.03665843996376246,2309.936135515343
17,180.0,319.99999999999994,0.6513888888888889,2372.7781541859636,11.533959630206473,7.595589854769322,1.1707247710054314,1.5446287410067123,607.5489340002019,0.5060218751296035,0.037428099698987895,2.841602705267374,3.957900410500136,1.091105253686621,4.246684194855114,8.703970877377287e-11,4.7379963713900783e-05,600.0,656.6733443736646,502.6642079515302,498.7620149201072,114.68547025118148,599.5042593520259,217.19601464209066,558.7366626085828,675.1492886558138,309.8639225692513,675.1492886558138,245.59583079575054,0.037485261314779875,2322.57159355266
18,190.0,319.99999999999983,0.6826388888888891,2417.61916409552,11.40347013617233,7.85168462149454,1.1869534698607465,1.521933063588411,607.2422810078242,0.5214845467978243,0.040051771861602144,2.8854342147766,3.974143459266652,1.092933222307375,4.265436446086033,5.95967719618784e-12,5.915469602640401e-05,600.0,679.9686728683881,510.12533904340194,510.5394566367049,116.99338675603417,608.3371646935068,218.472143237519,566.7929166577851,669.2259843274873,321.58762697463914,669.2259843274873,254.30828365277713,0.03797290124897353,2340.131743786471
19,200.0,319.99999999999994,0.7138888888888889,2460.8282315827796,11.42960593697772,8.061988117068632,1.2086240048615708,1.499845897732484,606.678354623982,0.5295910373980861,0.042935611039770526,2.930647554369414,4.008388587029054,1.0944861975858333,4.305011255634058,1.2432721518962353e-11,6.61348183326055e-05,600.0,703.8072977706787,516.3828583274297,521.4242623766686,119.22194543966887,613.9195784425435,220.17736326589048,571.6194651900718,656.978509507343,334.18766420821714,656.978509507343,263.2239293662338,0.03817075525761362,2361.748056860712
20,210.0,319.99999999999994,0.7451388888888889,2504.6989822174587,11.537339544862824,8.233436657811193,1.2319219309920726,1.479161984544685,606.1956856038202,0.5339990059463543,0.04595080847621987,2.973994455648672,4.046742293990654,1.0956724146845054,4.349397925085457,-4.5852210917018965e-10,6.760007837980096e-05,600.0,728.9318781919454,522.6675377417251,531.6185496729931,121.48923853747783,618.9420527066662,222.31194933346777,575.872574861783,643.6376791574536,347.3064106035357,643.6376791574536,272.6205224437876,0.038220902436268404,2387.229351576655
21,220.0,319.99999999999983,0.7763888888888892,2552.5638066136407,11.645336963417673,8.37477735986408,1.2523785149125137,1.4644679415278314,607.4238304194514,0.5391568543838503,0.048229910667387015,2.9977612197885235,4.073124211557045,1.0961579167665105,4.379968941287051,-1.2950398264877094e-07,7.56714454392621e-05,600.0,756.5970802412531,530.5811038403615,541.4261310648237,123.96819040078307,626.6844991790381,225.01331087670593,582.7812573172201,634.6841960321,358.7751338062774,634.6841960321,282.96730801022863,0.03829014486556167,2417.307758010468
