,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub,Aero|Cruise|f_total,Aero|Cruise|total_drag
10,110.0,200.05945610775774,0.6387254331847548,1720.6793903293883,2.78543923959573,485.13029439504925,0.14000000390298734,0.3912571877926665,7.3025041634778765,12.00000001110115,8.38981605236682,5.5356097679199774e-05,600.0,538.0783767568581,338.3516103330838,162.5441266349165,81.71271677238279,235.62867638406124,143.92368221279702,205.0914322303853,172.9795918830753,173.60685771391593,172.9795918830753,146.3573184778654,0.6302766233350965,0.9351770144094018,1456.3711338933692
11,120.0,202.06689176704182,0.682751638746719,1786.6544193477584,2.838799136868429,475.91757300678796,0.14000001552691582,0.3952883894550199,7.303528694474126,12.000000070689271,8.391181474451505,6.23756287542914e-05,600.0,582.8520163310719,354.2273663201188,164.58736656415846,84.99556795671438,244.62893131364663,149.43175178981517,212.92048381834624,172.9233016123625,173.53838615788646,172.9233016123625,158.53574844205153,0.6302766233350965,0.9429217873549147,1498.0491551105279
12,130.0,204.0716403014359,0.72592007954319,1856.6355595275973,2.8918720830833116,467.4869852571208,0.14000043277035043,0.3989798312942889,7.2992002933614595,12.000001884436369,8.38541333540369,3.206169119878006e-05,600.0,630.335691117524,371.07021063208356,166.74385435529848,88.49146572709833,254.36150330279145,155.27349930697866,221.41252735733093,173.16128361008137,173.76457571865794,173.16128361008137,171.4513079839665,0.6302766233350965,0.951033359865153,1541.0656235544689
13,140.0,206.09484541185876,0.7681877802329437,1930.9630914589793,2.9456387079826145,459.4907795024456,0.1399999999952254,0.40249477095074204,7.291621418237815,11.999999999747146,8.375316346014122,4.39261482340839e-05,600.0,680.7105438291192,389.0216839734612,169.01786629129728,92.21962504555819,264.81943873680154,161.47757404845336,230.55404854981268,173.5790496933355,174.17076242310247,173.5790496933355,185.15326792152038,0.6302766233350965,0.9595379006391729,1585.8293972887295
14,150.0,208.14815920644307,0.8095294199984084,2010.0395952359017,3.0006323627255767,451.76122883619615,0.13999999999489224,0.40591332445537764,7.2817528006191505,11.99999999973177,8.362174204666541,4.820999410970082e-05,600.0,734.2083792842596,408.2178677036914,171.41754515208925,96.202746437572,276.0378785537725,168.07757349279987,240.3728439565624,174.1250782590381,174.70534203899314,174.1250782590381,199.70467916531862,0.6302766233350965,0.9684668752047723,1632.638339808846
15,160.0,210.22902051079004,0.849963642561101,2094.309877472232,3.0566719919575873,444.3632553162468,0.14000000003908497,0.40918710066130665,7.26900487972276,12.000000000294218,8.345206643530988,3.234643175558374e-05,600.0,791.1339977946112,428.7596330317773,173.95584742621875,100.46608661197592,288.11507381352993,175.11055779040402,250.95961872863785,174.8338639307574,175.40285151199873,174.8338639307574,215.18844740013427,0.6302766233350965,0.9778543759433883,1681.5879566920894
16,170.0,212.3416375559486,0.8894855215451088,2184.2563443095833,3.113946080941289,437.2479730425698,0.13999999999399762,0.4123318145891612,7.253579524854673,11.999999999680078,8.324688917605659,5.854382384662276e-05,600.0,851.7980276536553,450.7840077758126,176.64466422851817,105.03729604518577,301.12806192103415,182.61677327984194,262.3829389816788,175.6967463727942,176.25460849472,175.6967463727942,231.6890635217942,0.6302766233350965,0.987736318503738,1732.8916871430074
17,180.0,214.48955594035215,0.9280905889943084,2280.452747199282,3.1725992724408463,430.388696855596,0.13999999999513466,0.41535121824172694,7.23551157465258,11.999999999582242,8.300674988854668,6.098902276874588e-05,600.0,916.5644023373015,474.4481815054931,179.49872931100964,109.94924359237672,315.1750534389519,190.64406825137564,274.73100082357763,176.71480145924,177.26167531946365,176.71480145924,249.30551743574597,0.6302766233350965,0.9981559604793353,1786.7787372481716
18,190.0,216.67645881082555,0.9657723354929517,2383.521489820956,3.2328098444789997,423.7525632939217,0.14000000024870504,0.4182538230181615,7.214904498110286,12.000000001698956,8.273311037449336,9.708829873707378e-05,600.0,985.832018417793,499.92766819361844,182.53368803315422,115.23796851586165,330.3607816909072,199.24435175703837,288.0976526848671,177.88570198727504,178.4217078051612,177.88570198727504,268.1463090096397,0.6302766233350965,1.0091586973400686,1843.4993843769635
19,200.0,218.90676222021452,1.0025198702781488,2494.206654683433,3.2947860482078197,417.30835174348294,0.13999999999668505,0.4210476266865976,7.191832021183764,11.999999999819636,8.242704477719629,4.046334135107583e-05,600.0,1060.0660180408752,527.4320026338751,185.76843249060474,120.94656259828122,346.8110277515757,208.47967811780586,302.5956664375602,179.2091941728204,179.73443233574994,179.2091941728204,288.337956907118,0.6302766233350965,1.0207993376543079,1903.350653797922
20,210.0,221.18368429818594,1.0383260079346643,2613.2983910315666,3.3587102727614875,411.03303176926823,0.13999999999442964,0.4237367549812701,7.166345748728235,11.99999999970146,8.208934116442526,5.798902891723834e-05,600.0,1139.775489205995,557.1861942508202,189.22286657124545,127.12145605629084,364.6626164381382,218.41593537875664,318.34807710261924,180.68670820460514,181.20126646130697,180.68670820460514,310.01893306403065,0.6302766233350965,1.0331334036840287,1966.629957247772
21,220.0,223.511569187222,1.0731779831850299,2741.7587921841937,3.4248078496164363,404.90335905581964,0.13999999999457646,0.42632519150706555,7.138465047586319,11.999999999652204,8.172036841491776,6.843924238140851e-05,600.0,1225.5630492835594,589.4633998977878,192.92148805100885,133.81912775320004,384.0824006151359,229.13334854681167,335.50494758705656,182.3220160000169,182.82596505924346,182.3220160000169,333.35314940512814,0.6302766233350965,1.0462295394488632,2033.700821154116
