,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|Cd0,Aero|Cruise|total_drag
10,110,129.68346083684446,0.9371080780605261,1621.1572388579689,30,8.725928723,2.250507042417011,2.1000000000000005,171.53896936090538,0.8093292589960257,0.062186101,2.9999999999999996,8.389149477943292,2.697534063516419,9.876237661828423,8.890399527672344e-10,3.0230001808284042e-05,600,229.90185656073373,206.77617315025122,507.6998165310776,76.78489079758837,193.24452891443968,39.75492261,164.1472486151005,124.82934209132124,75.86125076,124.82934209132124,62.533304984519575,0.023312968,1051.0139030224016
11,120,130.36741722160534,1.0093642849460012,1636.588045,29.99999999999985,8.567388239242534,2.227171568618617,2.1000000000000005,172.4436735833312,0.8084823374837941,0.062610916,2.9999999998298725,8.283069030555781,2.6830564103425836,9.727644989127821,0.000260397,5.402117177327064e-06,600,246.03968552400718,210.13644345789737,502.86723865175566,77.54700133692688,197.58232590936979,40.668083875013984,168.24093051856082,128.67207982400546,77.18726685690633,128.67207982400546,66.92279446252995,0.023351128151346705,1069.3850917417437
12,130,131.9701423467474,1.0739601912932546,1665.5341878685424,30,8.653962020759124,2.2399236389676296,2.0999999999989667,174.56367839670006,0.8029185040952926,0.061960305208710646,3.0000000336191297,8.261806351,2.6509622893166225,9.697954966973331,1.4864641464384931e-05,4.501569424877408e-05,600,262.10189779377254,214.412703,510.0343230407597,78.97855470939038,201.59443554351748,41.740408579355545,171.74076323725652,129.4611379,78.27487713714633,129.4611379,71.29171619990613,0.023422389307197873,1084.453305277371
13,140,133.51339625036465,1.1374728057976584,1700.4516982444252,29.999999999999794,8.836879739675195,2.2667421234178216,2.1000000000000005,176.6050214951919,0.8009103365401917,0.061384139468646605,3,8.272428405489554,2.6207413599553524,9.712783114381917,2.1004851191719354e-09,9.057128974000813e-05,600,278.4647223651543,219.11513413496044,522.1726001546797,80.70875848459384,205.55653248277272,42.81313525,175.07357862511432,129.06615253346172,79.37127275431759,129.06615253346172,75.74240448332196,0.023507804154581653,1099.6432345944684
14,150,134.75182833979727,1.2020463268848478,1728.4229154182513,30,8.870490705230315,2.2716407657143933,2.1000000000000005,178.2431591796037,0.7991898653640951,0.061227449,3.0000000000003753,8.230782495,2.596767578840741,9.654690847776378,3.6290861196164315e-06,4.415636083890501e-08,600,295.7665415544013,223.5127031880717,527.0460916562369,82.09736888539177,209.9949690771775,43.90133806127726,179.02415962043295,130.62400714009098,80.64417184746783,130.62400714009098,80.44849930279715,0.023575806,1117.2785178339948
15,160,135.82857412344285,1.2668442714918882,1757.1212963727555,29.999999999999993,8.900995015011294,2.276077868213824,2.1,179.66742608920865,0.7996293834470504,0.061264659,3.0000000000000244,8.187345134827076,2.576156032718709,9.594226577,2.5245855876931955e-06,5.580174394308888e-07,600,313.6810796480907,228.04340777153828,531.8715983,83.52446362621168,214.61429406442966,44.98994673293017,183.14361061342146,132.27561974835328,81.98790547401664,132.27561974835328,85.32125366428066,0.023645195398720384,1135.895172704898
16,170,137.44930027572394,1.325708571920954,1794.0567975334525,30,9.060702627765234,2.299186398035117,2.1000000000000005,181.81124375093458,0.7972975083958728,0.060760633,3.0000000000003793,8.185277472187925,2.5461292081440434,9.591351637043187,1.921975547602983e-06,7.673348839140204e-05,600,331.93222848493997,233.2196250226273,543.5314940667184,85.36469019,219.18093841404024,46.229825662351146,187.04942383767326,132.35492900225609,83.26545192859108,132.35492900225609,90.28556614790368,0.023733947925302347,1153.5948424582289
17,180,138.95002523626985,1.3843186644065903,1825.6778353875393,30,9.105826475,2.3056786615842415,2.1000000000000005,183.7963296776019,0.7939189503503485,0.060455438,3.0000000000000604,8.14454442,2.518836319617006,9.534774683423976,2.6107474884184967e-06,1.0734318605772698e-05,600,351.11502649059065,238.19406365402688,549.4287668949163,86.94325467500462,224.1596019560544,47.51689188184796,191.47571872479017,133.93031082107873,84.66621032761068,133.93031082107873,95.50328720544066,0.023809447,1173.0015426827695
18,190,139.70155360572448,1.4489310294096112,1852.319454582421,29.999999999999996,9.044964341983649,2.296917946441597,2.099999999999984,184.7904148,0.7968612377139307,0.060925207,2.9999999999999396,8.068888816851397,2.5049690916244574,9.429990666364084,1.1458922699603136e-10,6.394569124037649e-05,600,371.27680182973353,242.93293050013006,549.8422666,88.27545229,229.56314018281697,48.67348624870689,196.42855651909346,136.9232567324775,86.24957709,136.9232567324775,100.98729009768752,0.023872719997656652,1194.9381765132387
19,200,140.9571843257714,1.5077594555552354,1886.2297700100514,30,9.090905236542905,2.3035332324011364,2.1000000000000005,186.4513020182161,0.7970571250751055,0.060919037269771645,3,8.026720302,2.482659271299698,9.371754652585276,3.2133780081267105e-09,8.952102416792692e-05,600,391.9554275386193,248.2843928078281,556.0253941071686,89.97401711149624,234.99383296964618,49.992594991016574,201.2675149887454,138.63022404652227,87.79806590290156,138.63022404652227,106.61187629050443,0.023952818459288906,1216.3915964841713
20,210,142.22971983795318,1.565373552145342,1921.420648578129,30,9.136736390888005,2.3101160809949923,2.1000000000000005,188.13455005020268,0.7974638952777937,0.060934657457159806,2.999999999999999,7.983413835249247,2.4604363661867277,9.312071510590492,1.7139534236321197e-09,1.913087985928554e-05,600,413.4560695837937,253.8615669508049,562.367257,91.74012891175528,240.67656872483062,51.372213948617635,206.33654352771276,140.4129427318834,89.41339165,140.4129427318834,112.46005092679187,0.024035435804296908,1238.7710035759999
21,220,143.5136839470797,1.621843753883675,1958.0563641846754,30,9.184562568,2.3169678999119303,2.0999999999999996,189.83291527391518,0.7981928789991947,0.060976314,2.999999999999997,7.939663903225602,2.438396115638584,9.251904649692731,9.487166607868858e-11,6.526451387914477e-05,600,435.81646188196083,259.67927662147827,568.9863056531652,93.58239867361847,246.61703417813277,52.81276098276528,211.63819108854577,142.2451440880057,91.09725257587952,142.2451440880057,118.54207763189335,0.024120911,1262.099926194772
