,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub,Aero|Cruise|f_total,Aero|Cruise|total_drag
11,120.0,319.99999999999994,0.4638888888888889,2384.445553838566,2.9562076762160223,520.589879467559,0.1342452096828879,0.5435652636557283,6.673759230651637,5.198633866573042,7.563972884337403,5.706766016588343e-05,600.0,960.1266577885966,524.6550833541048,184.38586333479415,115.28550367508065,357.2867212360828,465.4088970939691,315.23718954307714,212.81381614400104,215.92094849539137,212.81381614400104,359.08737001293514,0.6302766233350965,1.0092566165112167,4021.2551758880736
12,130.0,319.99999999999994,0.4951388888888889,2458.4562493879985,2.953295724866601,530.20286328039,0.13387942750935894,0.5345799857838107,6.579275719178527,5.2748476465088405,7.441910158867018,6.336783986651731e-05,600.0,1016.9744861405359,535.4713256945121,186.91890753306205,119.09949041183023,373.6667004578668,472.61741730518844,330.3528525480456,219.85224287449236,222.918707653203,219.85224287449236,380.34845781656037,0.6302766233350965,1.017058692840961,4052.3415609663425
13,140.0,319.9999999999999,0.526388888888889,2535.478157799542,2.9513255094273614,539.9285327270346,0.13341776189043839,0.5256259238179315,6.486934133754814,5.350718804392423,7.323115820283132,7.05511907057025e-05,600.0,1076.0159077107662,546.8388753272083,189.54908522566234,123.08268901152587,390.85924190383884,480.2157926884607,346.22942201418215,227.04290783894328,230.0674031134055,227.04290783894328,402.42994948382653,0.6302766233350965,1.025095515769159,4084.3632641377594
14,150.0,319.99999999999994,0.5576388888888889,2615.7589818788906,2.9503411168889038,549.7523033978239,0.13286519388770107,0.5167126753080696,6.3966613513689135,5.426240072718209,7.207457616713195,7.87914932194427e-05,600.0,1137.4296619772836,558.8045621554475,192.28424538335315,127.24938882005128,408.92566265355083,488.2352995773988,362.9239491902487,234.38809627978858,237.3692533179294,234.38809627978858,425.3986935795041,0.6302766233350965,1.0333862413031047,4117.396610087469
15,160.0,319.99999999999994,0.5888888888888889,2699.5607860375344,2.9503815857051623,559.6521578770019,0.13223059715862093,0.5078560228662409,6.308381991734649,5.501416531835066,7.094803333386193,8.830436824323689e-05,600.0,1201.406102540809,571.4165344688398,195.1327116412958,131.61483442698798,427.9323588163408,496.7072094537576,380.4983252085571,241.89061755377958,244.82702833299268,241.89061755377958,449.32588235026253,0.6302766233350965,1.0419506026589274,4151.520223316112
16,170.0,319.99999999999994,0.6201388888888889,2787.1574883110525,2.9514787768557182,569.5982486523333,0.13152676502879282,0.49907757800173314,6.22201767659722,5.576267253285457,6.9850197457215994,9.932571847355873e-05,600.0,1268.14563929981,584.7234722163003,198.10322646644482,136.19511655739672,447.95075057313727,505.6621186965126,399.01927120796137,249.55396230914002,252.44421196251054,249.55396230914002,474.2864690981289,0.6302766233350965,1.0508085919953947,4186.813760048486
17,180.0,319.99999999999994,0.6513888888888889,2878.835720708509,2.953649928603932,579.55143265932,0.13077200898461044,0.4904062311589348,6.137472873191627,5.650841529409865,6.877954641059133,2.803574148457703e-05,600.0,1337.8554951459087,598.7732147639939,201.20506731733227,141.00723836007222,469.0588097396263,515.128561182574,418.559858409476,257.38375424839995,260.2264659302849,257.38375424839995,500.35795518456985,0.6302766233350965,1.0599804936091322,4223.3580404956865
18,190.0,319.9999999999999,0.682638888888889,2974.8259295453813,2.9568765282699183,589.4552252615184,0.12999393260531666,0.48188677604230046,6.054660144210919,5.725194562152089,6.773468863608809,3.1769738264390024e-05,600.0,1410.7215033223467,613.5986187403291,204.44594335240112,146.06550059535473,491.328308887778,525.1231293692972,439.1879536832233,265.3856699551125,268.17961620603415,265.3856699551125,527.6098422425576,0.6302766233350965,1.0694800457820932,4261.207803102333
19,200.0,319.99999999999994,0.7138888888888889,3075.331014817062,2.9610916902310045,599.2352893863261,0.12923258838361434,0.47357999773063336,5.973442949229399,5.799459387185094,6.671364191049559,3.6123300242508305e-05,600.0,1486.902473410418,629.2183992107962,207.83318224806925,151.38297021401598,514.8339142024943,535.6494067440453,460.9748361426574,273.57124511130286,276.31545434276626,273.57124511130286,556.1015250554964,0.6302766233350965,1.0793175466619664,4300.404079533735
20,210.0,319.99999999999994,0.7451388888888889,3180.423398981328,2.9661550674622768,608.7864284559646,0.12854553637921073,0.4655740237636712,5.893674923740371,5.8738338454801715,6.571433385296051,4.1194015702785235e-05,600.0,1566.4774259730846,645.6158043330173,211.37060903334918,156.96597789831472,539.6333255792973,546.6817637659084,483.9771192229845,281.95482210680257,284.6487544920808,281.95482210680257,585.8625573139336,0.6302766233350965,1.0894901125267427,4340.935379964738
21,220.0,319.99999999999994,0.7763888888888889,3298.6484629291417,2.9728106167812243,618.6635192918278,0.12788648574413794,0.457337264350428,5.810076800060255,5.953839046029219,6.467075836419068,5.5919264741125795e-05,600.0,1652.4679234501873,667.5716598373139,215.34237366585123,163.27398389426583,567.7461032692257,559.1128378127178,510.068003896435,291.12790730999484,293.76686902829437,291.12790730999484,618.02300337037,0.6302766233350965,1.100800897708336,4386.001771119118
