,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|Cd0,Aero|Cruise|total_drag
10,110.0,319.99999999999955,0.43263888888888935,6012.167619270295,3.9468139775223947,451.7102402091079,0.13995691076938824,0.4744042639386462,5.723781568849296,8.157448786908441,6.359747093670749,9.151044086354695e-05,600.0,3460.90040646968,1345.1759695298842,291.22896644681487,314.87184293288806,1050.3838322535735,739.6740905424201,945.3469659593278,301.0371231702203,302.0940657855973,301.0371231702203,588.3530690998456,0.02568963090268536,5009.115895656246
11,120.0,319.9999999999999,0.463888888888889,6918.248811405317,3.8346441828467044,513.0549559643872,0.13999999999717125,0.4302056086661744,5.235750699298875,8.388741538924801,5.76017544379091,3.1271212680317435e-05,600.0,4097.798997354933,1529.5533092246096,322.94770092380634,367.9543959689095,1321.3480184096136,827.0908110187029,1201.048280371865,366.9681084400307,367.9938941918977,366.9681084400307,696.6258295503385,0.02803215990229936,5159.6067944538245
12,130.0,319.9999999999999,0.495138888888889,8538.246770018077,4.262739006365217,461.18383617023875,0.13999996494152256,0.4306255317248683,5.238777563346673,8.579202945756585,5.763855968773205,6.122169334233303e-05,600.0,5144.93507535342,1961.0302420357668,366.88820337058945,465.40107368756685,1629.8166254960468,997.879325093247,1481.3428399799832,366.49960122114015,367.44151839439587,366.49960122114015,874.6389628100814,0.026881999961008245,6114.331238144789
13,140.0,315.1616886718632,0.5331053182080113,10000.0,4.601654649182661,428.22407126088325,0.14000000000072316,0.42325004559647056,5.226889211943498,8.936503803092833,5.749402985122787,7.098183718453123e-05,600.0,6073.7070780536305,2364.221161427481,406.25272558793506,555.8274600028927,1913.1838450200728,1121.6375594719946,1739.311025140541,368.34454777830456,369.1755165401229,368.34454777830456,1032.530203269117,0.026158876661614466,6725.489758051528
14,150.0,302.5116714512205,0.5847375260023406,10000.0,4.731188008648499,405.0451450872789,0.1400000000001553,0.41785705908193616,5.359673540803314,9.529955232279034,5.911244657382602,4.3676279086177095e-05,600.0,6047.527012771451,2393.62853246139,403.0236035674169,555.8274600028927,1865.7852803663839,1051.522996714087,1691.691103921899,348.45112986503443,349.148330522009,348.45112986503443,1028.0795921711465,0.025358731861922508,6349.830880164144
15,160.0,289.4613378685844,0.6416397369922722,10000.0,4.875293928803413,381.4083267594756,0.14000000000023477,0.41215727223796067,5.5065238028766155,10.193437086272118,6.091293589924658,3.0358818868918067e-05,600.0,6015.424538339855,2429.119739648164,399.6337718928324,555.8274600028927,1816.0277441779126,982.8446049332811,1641.6874104608196,328.1562510669134,328.7340146088491,328.1562510669134,1022.6221715177752,0.024542439669123256,5974.62173268785
16,170.0,275.7740446670307,0.7053355896843093,10000.0,5.0,362.57428378402443,0.14000000000000365,0.4028647855843408,5.632866660659647,10.942127869801283,6.247103947863611,3.843937282704549e-05,600.0,5985.304361325208,2462.0156066183217,396.8587720029985,555.8274600028927,1775.2949967448603,915.3647307938601,1600.7417330425255,311.99115458845705,312.4616335827015,311.99115458845705,1017.5017414252854,0.023892253866957626,5552.823260600529
17,180.0,259.55289988089174,0.7823891352070829,10000.0,5.0,362.5118129013099,0.14000000000000434,0.3793641676612372,5.632866660659647,11.824726173264601,6.247103947863611,2.8034733665709226e-05,600.0,5985.752452357748,2461.566610419989,396.8587720029985,555.8274600028927,1775.2949967448603,846.7499874948096,1600.7417330425255,311.99115458845705,312.3539697282688,311.99115458845705,1017.577916900817,0.023892253866957626,4918.7963710513495
18,190.0,256.88346844406584,0.8285238726066941,9979.18262691775,5.0,360.6301386623765,0.141163563258338,0.37743954996079826,5.638132696131003,12.00000004417006,6.253616532425399,23050.695319339065,600.0,6123.589054341398,2456.681922480496,396.21193210229274,554.5242723954761,1769.9446190341816,832.6056080786396,1595.7458496495676,311.3416709621141,311.6888867530635,311.3416709621141,1041.0101392380377,0.023874832311683046,4814.626425975714
19,200.0,270.3908409991627,0.8285589134390892,10000.0,4.981425468472756,319.5278963713852,0.18294170932628412,0.44994526753798214,5.614091611866704,12.000000352925586,6.223896542016897,23027.90060763504,600.0,6141.891951415218,2456.7668084482993,397.26324671464636,555.8274600028927,1781.2320659076256,834.5598621385764,1606.7105120547892,314.32217161077534,314.7547014560847,314.32217161077534,1044.121631740587,0.02398601106627516,5319.357759216786
20,210.0,268.4544211036662,0.8711445847967856,10000.0,5.0,314.3016841449393,0.18627634934464388,0.4524782058533982,5.632866660659647,12.168555703797335,6.247103947863611,81965.4472881989,600.0,6271.806945592533,2461.8029056584005,396.8587720029985,555.8274600028927,1775.2949967448603,822.9738375999833,1600.7417330425255,311.99115458845705,312.41062958497514,311.99115458845705,1066.2071807507307,0.023892253866957626,5261.967899396437
21,220.0,288.3504817431563,0.851849292735072,10000.0,4.7965418099759285,218.66275836665136,0.4545832782899419,0.727975150957872,5.426385531518897,12.226334256659632,5.992899055438698,24620.66112236398,600.0,6190.515098005428,2409.1062561226977,401.46090871101603,555.8274600028927,1842.8473137257731,819.3579763277133,1668.6414884503627,339.02039153321294,339.5894807168315,339.02039153321294,1052.3875666609226,0.02497941261842393,5841.037535453739
