,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub_non_wing,Aero|Cruise|Cd0_wing,Aero|Cruise|f_total,Aero|Cruise|total_drag
10,110.0,134.9260565952045,0.9041502459299097,1589.6020346715457,29.999999999999996,8.856720124524523,2.2696651650584574,2.1,178.47419671202204,0.733104761051399,0.049706709461512726,2.9999903031848962,8.51863946704013,2.599496870584188,10.058687434716054,0.00018378436942434462,1.1924649194093593e-05,600.0,205.88068243801453,199.128432601989,509.36770737822155,75.22866546185674,186.60280680054015,35.69566810267314,158.03274979847492,120.34197094802998,65.63975671905179,120.34197094802998,55.99954562313995,0.2729121403446563,0.009153409031417752,1.2838187037220674,909.4009947396951
11,120.0,136.3390627089743,0.9690474994563444,1609.8178169004104,29.999999999999996,8.871368240582866,2.271768002504504,2.1,180.34267557506152,0.7271188557753954,0.0492112034408198,2.9999999994329087,8.480332884074857,2.572691290998989,10.004591010987095,5.107568163964515e-07,1.9934129792677138e-05,600.0,218.78840844122493,202.2835530945322,512.5160813954348,76.22530920385047,189.82955491328332,36.45962977113956,160.90790869236932,121.64690600057777,66.35323166428253,121.64690600057777,59.51044709601317,0.2729121403446563,0.009153409031417752,1.2710126198322031,919.2857788605717
12,130.0,137.5820910292702,1.0337793105088282,1631.8830548015867,29.999999999999996,8.91213830531907,2.2776965087408096,2.1,181.98689289586,0.7238265460560962,0.0488699355995053,3.0000000000000004,8.450586317184058,2.5495316827142913,9.96265441136226,4.4696268020061325e-08,1.863947618805983e-05,600.0,231.96025640631368,205.59332487938877,517.0192400989699,77.3145507628801,193.1088558297065,37.204930854241944,163.8000263203397,122.67317758816878,67.10008400950733,122.67317758816878,63.09318974251732,0.2729121403446563,0.009153409031417752,1.2621984530122792,929.6329876197103
13,140.0,138.88354420372576,1.0969276799686765,1654.6883208699467,29.999999999993612,8.956753533376748,2.284172361764018,2.099999999998613,183.70838722394717,0.7202510585396383,0.048502675590536636,3.00000007479317,8.421630281485221,2.525722940372101,9.92189204557107,2.1900154280274364e-05,2.180924731599316e-05,600.0,245.44972207687516,209.00880154288595,521.7925978379192,78.44186944945213,196.4807603235379,37.98191736476368,166.77144976683815,123.68321088655053,67.86170115166814,123.68321088655053,66.76232440491003,0.2729121403446563,0.009153409031417752,1.2527129060778235,940.1847541287614
14,150.0,140.02716651078495,1.1601095936829613,1677.1653718851794,29.999999999999996,8.986254051338758,2.2884394224832083,2.099999999999999,185.2211197232605,0.7181589392593215,0.048282665957377215,3.0000000000000018,8.387266030695825,2.505140318564,9.87359258765489,3.27688098877843e-10,6.756463752071237e-05,600.0,259.30071946300495,212.4461763821867,525.8722052261629,79.55449058496043,199.9656819930437,38.75066177273954,169.86374078085478,124.8962330619389,68.6709932888391,124.8962330619389,70.52979569393733,0.2729121403446563,0.009153409031417752,1.2470306238612467,951.3970302164045
15,160.0,141.22724324148246,1.2218147771781493,1700.6562891942801,29.999999999999996,9.024044171493253,2.2938999681602814,2.1,186.80852280619374,0.7158942451956168,0.0480343073200027,3.0,8.355173658428493,2.4839003137270157,9.828560753370029,3.3935343424218445e-10,6.749465509555305e-05,600.0,273.48791747151466,216.01002904200206,530.4476513208368,80.71890687300211,203.54529525292392,39.550289818758806,173.03207782595808,126.04333712830595,69.49378743741507,126.04333712830595,74.38871355225199,0.2729121403446563,0.009153409031417752,1.2406160893618516,962.7963688882958
16,170.0,142.419640455385,1.2825444792023255,1724.7614171507225,29.999999999999993,9.06264798605127,2.2994662975088804,2.1,188.38576779812817,0.7139347868880904,0.047809265671102656,3.0000000000000027,8.322880864253012,2.4631435483476447,9.783320029892613,1.8793251399529254e-09,5.260806601079222e-05,600.0,288.03786266972276,219.6720583515494,535.1432837117663,81.91546555948688,207.23129950815675,40.3698799027342,176.29612563841016,127.21174953126366,70.3411280816622,127.21174953126366,78.34629864616458,0.2729121403446563,0.009153409031417752,1.2348037792447923,974.5357851091677
17,180.0,143.59928979366796,1.3423769824486462,1749.464593551435,29.999999999999996,9.101417051875439,2.305044535262083,2.1,189.94615052072467,0.7123113407126249,0.04761077464162717,3.0000000000000027,8.290169901935743,2.442941235217894,9.737567201543378,7.654321620975679e-11,4.414533028488528e-05,600.0,302.9662323027995,223.43304291462812,539.9284816094669,83.14348091977286,211.02879847407442,41.20900687044554,179.66136277592514,128.40998946383644,71.21431763864136,128.40998946383644,82.40681518636146,0.2729121403446563,0.009153409031417752,1.2296772107877771,986.6333231166886
18,190.0,144.7741416884844,1.4012779508032025,1774.827645981758,29.999999999999996,9.141074586782242,2.3107383319846,2.1,191.5001874186302,0.7109572259831745,0.047432092485560184,3.0,8.257267030582069,2.4231432677274642,9.69162055039821,6.359096360597505e-09,6.620814904285293e-05,600.0,318.28613950878326,227.29974292058233,544.8437508492659,84.40614954213464,214.94129224698784,42.06980763143509,183.13012119617437,129.63042407075093,72.11270183797063,129.63042407075093,86.57382994638904,0.2729121403446563,0.009153409031417752,1.2250622601396566,999.0799183718375
19,200.0,145.95716803114703,1.459153896752842,1800.8567476171718,29.99999999999999,9.181135581849258,2.316477526787905,2.0999999999999996,193.0650370782367,0.7097372448136476,0.04726398782031324,3.0000000000000027,8.223986319170194,2.403526124261545,9.645222119044192,1.057287590811029e-11,7.67328695082314e-05,600.0,334.01614011399073,231.2771380227584,549.8683181971363,85.70391101327684,218.97613611289174,42.95638322118016,186.7097227404889,130.88060058701944,73.03628992839771,130.88060058701944,90.85239011100546,0.2729121403446563,0.009153409031417752,1.2207205018415122,1011.8756990106816
20,210.0,147.13510490963685,1.51614855019794,1827.6087758926537,29.999999999999996,9.222076934772584,2.322329921677373,2.1,194.62315464237685,0.7087938059344815,0.04711583197680489,2.999999999999999,8.190460427331125,2.384302779713636,9.598558725042569,5.380584866543359e-12,4.353396871189087e-05,600.0,350.17320488196344,235.37095242148808,555.0314742469153,87.03974236992485,223.13871022366726,43.86654222250046,190.4045001177558,132.1562459433162,73.98726209771596,132.1562459433162,95.24711172789404,0.2729121403446563,0.009153409031417752,1.2168939758969453,1025.0508702784448
21,220.0,148.3252448392695,1.5721158354440743,1855.0716688454108,29.999999999999993,9.263343199984323,2.328215630298583,2.0999999999999996,196.19741380855754,0.707945507850135,0.04697524654193435,3.000000000000001,8.15651523262417,2.3651880136844676,9.551390034341491,7.817746450200502e-11,4.213035006823368e-05,600.0,366.77419920379003,239.58424769765804,560.3065230547805,88.41318967881593,227.43434125219974,44.80524776725718,194.22007290829964,133.46475270473812,74.96468174587027,133.46475270473812,99.76258218343088,0.2729121403446563,0.009153409031417752,1.2132629762601959,1038.5924561212155
