,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub_non_wing,Aero|Cruise|Cd0_wing,Aero|Cruise|f_total,Aero|Cruise|total_drag
12,130.0,139.36554566081168,1.0216875902005775,1398.8812481026812,29.999999999999996,5.217075507888963,1.6695718278533174,2.1,184.34595986879827,0.6046990618037328,0.05019553882228535,3.0000000000000036,6.9222302453317015,2.5165478450920675,7.8874825150796,2.630123674407514e-09,2.8595027973988075e-05,600.0,178.8410711909066,193.15249231129098,361.00419674485636,65.88883528753178,202.08533933786381,39.72520112354773,177.35459260014142,195.71446593721342,70.71856593732907,195.71446593721342,66.88656062539907,0.2729121403446563,0.009153409031417752,1.2964357466893734,979.7649690451321
13,140.0,140.18914189646125,1.087539698117745,1413.6708919848643,29.999999999999996,5.2846508958548934,1.6823591149492598,2.0999999999999996,185.43537287891698,0.6039331187734014,0.0498216210678673,3.0000000000000013,6.936526817264327,2.5018729661553443,7.906208686455603,1.1288214807336772e-10,2.5205511258529937e-05,600.0,187.64822509349005,195.12299171025063,364.2957408261299,66.60895486405741,203.80096973983837,40.130695959293405,178.8051578257316,194.78844881671196,71.02383108144201,194.78844881671196,70.18043618496527,0.2729121403446563,0.009153409031417752,1.286778307910489,983.994241662699
14,150.0,140.98039245603357,1.152866633501703,1428.6594407590944,29.999999999999996,5.351869253806701,1.6949979861204858,2.099999999999999,186.48200060321912,0.6035045800355747,0.04949008943587627,2.999999999999999,6.949879539324853,2.4879218631984226,7.923709677413574,3.441043006091604e-09,6.13557451633693e-05,600.0,196.570415169627,197.13189848256914,367.6254765626728,67.339483535044,205.56607242977938,40.54098247710904,180.30184079452945,193.92894580008377,71.34986483878632,193.92894580008377,73.5173352734405,0.2729121403446563,0.009153409031417752,1.2782156055477734,988.5112514456061
15,160.0,141.7617474886549,1.2175431474208296,1443.8728548598212,29.999999999999996,5.4188800699439446,1.7075190728212697,2.1,187.51553900615713,0.6032260954712013,0.04918145652045891,3.000000000000002,6.962361281082949,2.4742878120829,7.940078817262884,1.5096848215989667e-09,1.8590680767658445e-05,600.0,205.61223422188917,199.18327764619582,370.9999409403649,68.08171374254391,207.38263881578354,40.9604409624856,181.84616149157512,193.13016837990102,71.69303868713219,193.13016837990102,76.89897559898654,0.2729121403446563,0.009153409031417752,1.2702443245626498,993.2657273098328
16,170.0,142.521340396091,1.2816927141093162,1459.2897678967227,29.999999999999996,5.486043545275922,1.719991258288318,2.0999999999999996,188.5202915292209,0.6031856851980834,0.04890155284203157,3.000000000000001,6.974277164257939,2.4611673154995013,7.955714633610598,1.169964658487288e-07,8.029387135354586e-05,600.0,214.76808456766202,201.26878526911744,374.4272280336955,68.83463071100687,209.23885494189284,41.38439820850161,183.42661031752502,192.3717750633402,72.05098662756538,192.3717750633402,80.32326362830558,0.2729121403446563,0.009153409031417752,1.2630150539370721,998.2248897041757
17,180.0,143.26709250278182,1.3452834792691253,1474.9517458285557,29.999999999999996,5.552042496207275,1.7321730000264488,2.1,189.50673611479067,0.6033290029366728,0.04864979109737808,3.0000000000000018,6.9847076866616,2.4484121690952754,7.969408424563667,2.181284486368895e-09,2.100071220621738e-05,600.0,224.07357583645265,203.408658192663,377.8738007400355,69.60029371280692,211.16871485476887,41.82006290692378,185.07669167543145,191.71124030791333,72.43214724839432,191.71124030791333,83.80351736283328,0.2729121403446563,0.009153409031417752,1.2565126249747443,1003.5056504056676
18,190.0,143.99799061010498,1.40835174524535,1490.8377337120962,29.999999999999996,5.6184508101492545,1.7443574567649338,2.1,190.47353255304893,0.6036522142489807,0.0484187010189548,3.000000000000001,6.994746125319643,2.4360327542136915,7.9825936776165785,4.2594550109242846e-10,2.8551672176481605e-05,600.0,233.49931495117377,205.58359513699116,381.3824625335436,70.37770446686478,213.13678967068566,42.26084836830711,186.76106963735958,191.0784450779093,72.82550139785823,191.0784450779093,87.32874379173899,0.2729121403446563,0.009153409031417752,1.250544097782839,1008.9553454180754
19,200.0,144.72061419573842,1.4708620176754676,1506.9694632467072,29.999999999999993,5.684559551269373,1.7564156341069432,2.099999999999999,191.42938385679707,0.6041057136612805,0.048206004890977434,2.999999999999998,7.003911741558718,2.4239105280155466,7.994637825753982,5.962697002814821e-10,1.7084099517698625e-05,600.0,243.06613908611135,207.80446941295878,384.93503030308773,71.16795773615745,215.1611155099067,42.71109308597837,188.49752747924933,190.5031485845247,73.2351238244505,190.5031485845247,90.90673601820565,0.2729121403446563,0.009153409031417752,1.2450506441819427,1014.6304280330985
20,210.0,145.4304485757834,1.5328781088669157,1523.3435927323285,29.999999999999996,5.75034635028393,1.768345686449405,2.1,192.36831822193568,0.6047229740346137,0.04801419440212708,3.0000000000000004,7.012223570492516,2.412114636805341,8.005564448447652,1.8715470062602435e-08,3.8661632312305286e-05,600.0,252.77819531252547,210.07034102921185,388.5303515378483,71.97092270062726,217.24116144022685,43.16957038717731,190.285594793721,189.98347617306274,73.66103547949604,189.98347617306274,94.53904504688451,0.2729121403446563,0.009153409031417752,1.2400966187810796,1020.5311885192701
21,220.0,146.14568480878938,1.5942361065493922,1539.9772751663027,29.999999999999996,5.816331518516987,1.780243349076916,2.1,193.31439789522403,0.6053570495588084,0.04782785190672339,3.0,7.019993752401919,2.400341621391651,8.015782817255465,7.472991114809702e-10,4.84092835563655e-05,600.0,262.63052476451657,212.38043044795552,392.1858029472542,72.78747468460539,219.37017745057014,43.639036178303606,192.11813871144497,189.49941020188888,74.09866008584513,189.49941020188888,98.22381626192919,0.2729121403446563,0.009153409031417752,1.2352838191212545,1026.5942251944336
