,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|Cd0,Aero|Cruise|total_drag
10,110.0,319.99999999999994,0.4326388888888889,2536.1195042143263,12.57908283136197,7.821840132269012,1.2592931944804615,1.547207957604024,575.9566938145132,0.49591965425259216,0.043671590111375946,2.9924728015650004,4.106255981098892,1.096121740001895,4.418407070657115,3.1725733151688473e-12,1.5745205466601607e-05,600.0,761.0580232908297,527.3137806916174,524.6357525364594,123.11591571828606,617.6233327605712,228.23192027070337,573.9895540763629,623.6893033098148,326.0157137532305,623.6893033098148,207.0077823351057,0.036647703392423556,2451.80421208828
11,120.0,319.99999999999994,0.4638888888888889,2606.002027180744,12.508381019817314,8.182984644185925,1.2906203988179092,1.5298655390659517,586.0985940707587,0.5124650249738071,0.044656661517103506,2.974026203091796,4.148245574782753,1.0956834866867753,4.46719464829549,5.329070518200751e-15,1.7142329495341835e-05,600.0,797.9856524791245,538.0606317363316,543.2177019648605,126.74218133006349,628.2178767387035,231.10923100519472,583.3643331783392,610.1406964411011,337.5177545579659,610.1406964411011,217.05209747432184,0.03711311104014084,2481.721367133724
12,130.0,319.99999999999994,0.4951388888888889,2680.8661247302025,12.42474753414439,8.570806766198631,1.3226505641677984,1.5134660411768635,595.4007072213008,0.5307354997704885,0.04577181604861678,2.959284403861402,4.188192980577375,1.0952922321494871,4.513685379692008,7.647216193618078e-12,2.1758048778553907e-05,600.0,836.6352227450037,549.8024939895334,563.7934909617162,130.6395815863154,640.1009068022039,234.22826453963256,593.9417347943581,597.6365889299674,349.40143559605104,597.6365889299674,227.564780586641,0.03762694354601684,2514.316349063967
13,140.0,319.99999999999983,0.5263888888888891,2766.7357407024365,12.139516357361604,9.100124053730424,1.3529110688755779,1.494123274330414,603.8910275414123,0.5606048867156138,0.047428834895753696,2.9554507345501646,4.2148421581608675,1.095105669058814,4.544740973043485,-1.0648069093122103e-09,2.9296822485888094e-05,600.0,876.9926605322862,564.0490297321286,590.5737148822564,135.12574820968794,656.4268926050821,237.1980178707624,608.7774324461955,589.4968308783475,362.99024945726967,589.4968308783475,238.54200366478184,0.03854692242918499,2545.7613800194977
14,150.0,319.99999999999994,0.5576388888888889,2842.29858505916,12.358510870663356,9.529407923441276,1.4070028208788352,1.483974424854887,613.1918154977337,0.5657103680818889,0.047958058068520555,2.9305286155293677,4.3162308129456655,1.0943842510007793,4.663197877099189,-4.072052508519164e-07,9.786808662661854e-05,600.0,915.2652214755817,572.2014761930614,615.754584430337,139.0871957902414,658.5140388077157,240.79744119020899,609.5170438761766,559.9278341068905,373.30998654748043,559.9278341068905,248.9521402413582,0.0385487132712206,2582.690192195298
15,160.0,319.99999999999994,0.5888888888888889,2921.1936887952984,12.686239588472375,9.848919290036442,1.4585039423154438,1.4667986449434038,620.1307015529204,0.5663931965409947,0.05000856820281696,2.9316694350340957,4.4057279734168695,1.0941673121572937,4.768163691941204,-0.00046321757611167413,3.7098817192106474e-05,600.0,957.527037770732,581.9436082231547,638.4922914705559,143.23684221069308,663.0444971684809,245.17201666674214,612.6454286232838,535.546805711291,388.9684478218056,535.546805711291,260.4473542736391,0.03838100557493797,2629.0887492900497
16,170.0,319.99999999999994,0.6201388888888889,3014.002928359175,12.870494936375106,10.405272413170579,1.5208049420514298,1.4504447020906754,627.3061064291018,0.576021913178857,0.0519628135882931,2.9308125399286475,4.513181703830376,1.093817239470296,4.894692419171237,-0.0014425675400495663,5.149479505793598e-05,600.0,1000.1329075624686,592.7137338565863,673.0277736375037,148.13568929000883,667.8221986500488,249.32933452832705,615.7696276387275,508.21670241739616,404.4050107675796,508.21670241739616,272.03615085699147,0.038517092516946405,2672.814095094236
17,180.0,319.99999999999994,0.6513888888888889,3091.7318628732332,14.189171189621502,10.76851139518952,1.645713462608682,1.448012349019041,635.7961165095888,0.5359637002046447,0.05213231603389259,2.8965337669097067,4.795436566576028,1.09279145409556,5.229703136278571,-0.001212477562113179,3.516345585371143e-05,600.0,1041.1826389605244,592.300396444317,706.0020216457026,152.25273570092185,644.7237534998299,255.47963234816834,591.1868766366141,445.1902786497433,415.3840148529336,445.1902786497433,283.20167779726256,0.0368739620762083,2736.176972892202
18,190.0,319.99999999999994,0.6826388888888889,3171.243310922869,16.353536853866395,10.456083984701477,1.759184611240631,1.4399602768770243,640.1760515724887,0.47698909868378286,0.05493390137274649,2.8928025860624778,5.037197523107547,1.0920473965067132,5.519762111793903,-3.796578090131675e-06,3.6269163684315886e-05,600.0,1104.8548787809116,597.755082495348,712.162002862353,156.477369172793,629.5650103803089,267.09244170257904,574.5253593713709,399.630865756493,438.8365591272162,399.630865756493,300.52052702840797,0.0345721293144699,2858.6020263677337
19,200.0,319.99999999999994,0.7138888888888889,3258.783437857583,17.976814945211164,9.755770205588696,1.7848535845303484,1.4142312799415513,638.994774632127,0.44589575320111957,0.062069401041215624,2.950876180671464,5.041185428429745,1.0917545704601508,5.524571153834406,-0.004220032905172033,2.1024746611736605e-05,600.0,1185.6121929671408,616.982133864037,695.0499432060411,161.14375309534083,646.4319720277867,279.8276679195739,589.8708419377998,398.93542529027724,476.51385511547943,398.93542529027724,322.48651648706226,0.03329957618398176,2994.099873159999
20,210.0,319.99999999999994,0.7451388888888889,3354.7259882630956,17.16737574407037,9.412809769700974,1.7012552688042126,1.404117213265102,648.862810127683,0.48066635471107605,0.06298049793628194,2.9269310088676512,4.762128881368896,1.0907019036913896,5.189968029499794,-0.0012738582491618189,5.275075212579975e-05,600.0,1254.3654243606295,649.3422188462666,684.749615376026,166.27599265147492,704.4593020965792,284.76131356965215,646.3866384522646,452.03324973481796,491.4519586197793,452.03324973481796,341.1873954260912,0.03438188569275927,3043.951089288914
21,220.0,319.99999999999983,0.7763888888888891,3480.7951412432394,16.127138488788344,9.60677133754154,1.6595283412014128,1.3883766893541951,657.7816933488815,0.5308987858178038,0.0651158127868224,2.919978383826864,4.577037992052906,1.0897306029867895,4.970146240259769,-2.2393727915570594e-05,9.955905036664572e-05,600.0,1322.6860157182696,683.0590250463428,702.0122718657817,173.0478065410054,760.4907687650683,289.48221406899523,700.3405881798184,492.9029428703342,510.5369091179883,492.9029428703342,359.7705962753693,0.03593738150713858,3091.659409141182
