Unnamed: 0,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|Cd0,Aero|Cruise|total_drag
20,10.0,270.0,0.1259259259259259,1510.3524521251643,19.509892362695336,5.329894122815446,1.3033230420026,1.571708952925417,477.1873030007788,0.2674769998999209,0.0420575799868689,3.0000017746064196,5.371463744728054,1.2991734632298944,5.9256588769563425,2.7898268584181096e-08,4.9013564945433865e-05,600.0,197.15839671518464,276.1232160053328,365.74405445386685,71.3337859196379,281.1807961298323,135.5517579770004,254.88346249538793,346.75797054610416,222.39692584089536,346.75797054610416,73.73724037147906,0.0263871128160366,1725.928922473199
21,10.0,280.0,0.1246031746031746,1540.8313905323027,18.453884108702383,5.499538166679648,1.283813431580825,1.5684167560185456,495.8991653032927,0.2682512818904349,0.0405207375912214,3.000004696543501,5.251177514696916,1.2525192640150982,5.77893862654804,6.19526296929962e-08,8.061077344753401e-05,600.0,208.9104509230521,287.39648413145517,371.70400710824424,72.82942671981431,293.425881379909,145.0732448451538,266.62878602894847,364.58901700105895,230.4355769872905,364.58901700105895,78.13250864522149,0.0269265740298654,1780.829536622923
22,10.0,290.0,0.1233716475095785,1572.9953738403892,17.530707989101636,5.673936042982943,1.267861824841134,1.561350928209221,515.9324684145422,0.2687339489111918,0.0393949856367113,3.0000145879036744,5.1437123025892815,1.2090763396736297,5.6484843353841745,6.301929111884874e-08,7.289669352542058e-05,600.0,221.37765723513303,299.17368636526146,378.041679780463,74.4108884155825,305.80936127562245,155.3233665005889,278.48096594454023,381.6241840172428,240.32015992883677,381.6241840172428,82.79524380593976,0.0274757789915808,1840.5224898808167
23,10.0,300.0,0.1222222222222222,1606.6291606470816,16.606243333257893,5.855553503151805,1.250067968645125,1.432788519811898,581.6141528461613,0.2707648461205858,0.045121664934679,3.000011707876522,5.029604756532241,1.169440674073796,5.510608152341384,1.642978787508298e-05,4.6041025882778066e-05,600.0,234.2835107264864,311.6182132093928,384.6661973187095,76.06802474627011,319.43447615052827,165.75512850927808,291.5520603591541,400.9596639789466,294.5653924093081,400.9596639789466,87.62203301170591,0.0281058137893106,1899.7470571182216
24,10.0,310.0,0.1211469534050179,1642.438709326883,15.8547263131085,6.031050994921248,1.2370206701523958,1.4104046413378786,610.5388926872168,0.2715173428449279,0.0451650514472331,3.00001471297407,4.932106130721441,1.1317169718676818,5.3933188521097986,2.203896551478124e-06,1.5642231404707435e-05,600.0,248.31780934792397,324.744347000702,391.544360744375,77.83614725997616,333.00960396945806,177.38954202439206,304.53209876222724,418.58875106421493,314.83218450793663,418.58875106421493,92.87086069612356,0.0287057211444695,1967.5077531699471
25,10.0,320.0,0.1201388888888888,1680.3295272196458,15.16890080548949,6.204194349788339,1.2247484754043942,1.3903274766708127,639.3351363511272,0.2724776788845517,0.0452175236200777,3.000012426865047,4.836916923499281,1.0963508092741987,5.279264286900316,2.8635000131060906e-06,7.865087158942876e-05,600.0,263.28398990084145,338.6931806745931,398.64998679837674,79.71123837849719,347.39681367196334,189.8211280708933,318.2885788440495,436.87071994056487,335.8618056615555,436.87071994056487,98.4682122229147,0.0293322264199709,2039.598587775492
26,20.0,80.0,0.3388888888888889,686.0459463620865,29.999999999986468,4.000000000001226,1.5744180966592558,2.099999999999945,101.29281936404853,0.9000000092864715,0.1184853963411887,3.134085115346298,8.912530628667547,4.298276569543966,10.6210437452289,0.9073109233581302,107009.11707718862,600.0,42.30854509355154,79.43341916340559,259.325055360006,32.10140698331892,76.97543772308501,16.575502974965634,64.59308169879881,107.93575927359666,50.39915105365965,107.93575927359666,15.823395864988274,0.02448189827725,698.2511878952303
27,20.0,90.0,0.3111111111111111,868.276921192501,30.0,4.0,1.5328488496713653,2.0999999999977184,100.0000039169085,0.900000030356748,0.1541725578816452,3.571428431542868,7.895763868862192,3.8290189175189697,9.19165953364021,0.6578954414300338,48704.69975469751,600.0,58.88517077318731,110.21422460078124,279.3133883100114,40.55555046946414,109.96743768093752,23.597094275690395,94.46356427963056,144.11589638663216,63.91579403181558,144.11589638663216,22.023053869172053,0.0246714567455208,885.5164853941875
28,20.0,100.0,0.2888888888888888,1071.9467868405811,29.999999999989097,4.260603811936904,1.532361065367522,2.099999999997561,100.41406668727504,0.9000000056340086,0.1820640775648798,3.951890506155004,7.21230512065478,3.4570235804418012,8.2698612147879,0.3213133402766868,11122.772473752302,600.0,76.88005363784673,144.88603141740177,305.48605822549285,50.1591990927405,148.627487177534,31.12074342170099,129.62089193513432,178.03414513737314,76.10522141483816,178.03414513737314,28.75314006055467,0.0249328364843624,1054.3939758279105
29,20.0,110.0,0.2707070707070707,1262.7289269030514,30.0,4.607474578794747,1.55025109570569,2.0999999999999974,145.50264550264546,0.8761814302677737,0.0966534785609231,3.000000000000005,6.785122300844184,3.1392879278021835,7.708514756385029,1.1050258681422065e-06,2.1655673660697272e-05,600.0,93.53719178598762,177.59068932567538,332.3122372884995,59.29346206858209,186.1026037431848,38.20032396590979,163.80962699164868,204.90772419682972,84.83212479180341,204.90772419682972,34.98290972795937,0.0251619473425138,1175.300191951446
30,20.0,120.0,0.2555555555555555,1261.2535502861897,30.0,4.503869230055996,1.529203341842305,2.1000000000000005,158.730158730097,0.7353755648511279,0.0773175857946204,3.000000000001166,6.7079730302326155,2.900417447044216,7.608302359498001,4.0731847050778924e-06,6.610638397652644e-05,600.0,94.00533054431372,178.267712961952,329.7663023466852,59.22233501648806,188.02305027193177,39.36185932581613,165.7733211288159,210.34113797327225,80.7603630700706,210.34113797327225,35.15799362357333,0.0248913675894922,1118.8882802508062
31,20.0,130.0,0.2427350427350427,1263.493154223585,30.0,4.435743327330328,1.5152301857835992,2.1000000000000005,171.9576719284619,0.6277048350511373,0.0643604908166603,3.000000000509602,6.6491242276553955,2.6892521436541115,7.532096801390282,1.2535660687262862e-07,2.5163475439046866e-05,600.0,95.87823316276362,179.86053962020395,328.42908980865786,59.33030795286619,190.0239957870536,41.473421463395,167.7478645774133,214.6188978880998,78.89755367794754,214.6188978880998,35.85845920287359,0.0246568856566636,1093.0801298419328
32,20.0,140.0,0.2317460317460317,1268.817771066961,30.0,4.386319353880118,1.5050296653506334,2.0999999999999917,185.1851851851777,0.5435161669227637,0.0554364083384103,3.0000000000001337,6.597703757593211,2.5029485427444045,7.465676371379272,2.126024030069118e-05,7.21650093493999e-05,600.0,99.06231108250915,182.3502137569286,327.82666077117665,59.58708045542551,192.31202516583065,44.51378993744801,169.9534922155418,218.4547168759688,78.81495684913958,218.4547168759688,37.04930434485843,0.0244524839218243,1091.935798387409
33,20.0,150.0,0.2222222222222222,1276.9017249890674,30.0,4.348383751830313,1.4971552629620577,2.0999999999999965,198.41269841269525,0.4764795225500014,0.0491235641645373,3.0000000000000524,6.549126204824274,2.3384091877238755,7.403069565203548,2.1511515182481844e-06,4.247757824915244e-05,600.0,103.47448795863244,185.7043080802384,327.75234320420117,59.97710322850381,194.972838368646,48.46712019642022,172.48274026639635,222.1652272966943,80.17332094580635,222.1652272966943,38.699458496528536,0.0242739064192164,1110.7551499888332
34,20.0,160.0,0.2138888888888888,1287.5338011570705,29.999999999999897,4.3236953034788606,1.4920138932699458,2.0810255727650957,213.56678837173067,0.4222677938490072,0.0453468416370583,3.000043851000502,6.505625904213268,2.192702710147137,7.347122372914057,1.462292384957209e-07,3.0237180266250788e-05,600.0,109.00099522858712,189.83015927340205,328.2177428662939,60.49040262323349,197.9108267389336,53.30968810114603,175.24327700103376,225.56161692795007,84.20382096854071,225.56161692795007,40.766372215491586,0.024117891259701,1145.609235393237
35,20.0,170.0,0.2065359477124183,1300.5655346663684,29.99999999999983,4.311694122654883,1.4895097455401904,1.9975453900943236,236.3948409525872,0.3778363032820503,0.0454376193838349,3.000081303557039,6.467323833942245,2.063721059970863,7.297951191537586,1.5702312587961842e-06,4.5801965672940135e-05,600.0,115.57798204267044,194.68270523978137,329.19153882331887,61.12007627554982,201.09794531095733,59.032195668724846,178.20967837856364,228.6113757088019,95.24613430183103,228.6113757088019,43.22616528395874,0.023981855325294,1193.9621078478303
36,20.0,180.0,0.2,1315.948589984279,29.99999999999916,4.298612661219379,1.4867757533914985,1.9360345800020855,258.2543456594628,0.3410069247571383,0.0453494232654503,3.000063939567539,6.423545900343336,1.9490699624401515,7.241853488732325,3.540015409697617e-07,3.798140838517571e-05,600.0,123.32416797627172,200.4067882268539,330.35969697111767,61.86409971587476,204.86326561688333,65.69825057109648,181.7143348773593,232.16688664126804,106.5751007685388,232.16688664126804,46.12323882312562,0.0238638689957917,1254.965667414964
37,20.0,190.0,0.1941520467836257,1333.6876483239216,29.999999999999577,4.295789572921147,1.4861852615768325,1.8932255192326897,278.7422609683425,0.3101817290181394,0.044993328152062,3.000317303587526,6.383531342331423,1.846497142609166,7.190674193136134,5.231401001282165e-07,4.201120509318492e-05,600.0,132.12681312121538,206.87033506245075,331.97392118686196,62.723060558526,208.92631003152965,73.29532316172889,185.47463179419185,235.48352224049273,117.79339599873369,235.48352224049273,49.41542810733455,0.0237624386977202,1326.4030596578236
38,20.0,200.0,0.1888888888888888,1353.8273492679727,29.9999999999992,4.299881196756495,1.4870415176975034,1.8406347130732057,301.824161489972,0.2841663030586251,0.045580014392021,3.0000406445843137,6.344704322801684,1.7541591815537985,7.141101045537215,3.2417975823761935e-06,2.3190197329630236e-05,600.0,142.0419738174077,214.1274279518302,333.96322558307264,63.6995375358019,213.37910805434535,81.87393134345915,189.58243842720003,238.7642987748189,132.24527597737992,238.7642987748189,53.12369820771048,0.0236764047163875,1407.5546195605882
39,20.0,210.0,0.1841269841269841,1376.09574249865,28.686673580667524,4.41215579161635,1.4700541379447838,1.8044222657202664,323.27923596230704,0.2739809770482266,0.044734630079004,3.000005564159575,6.235532207700407,1.6706237017247638,7.002171269457203,3.6020358667343544e-05,4.7113702120710694e-05,600.0,151.3056238181635,222.06385517666175,337.9523390013252,64.78078844467015,220.68617347518096,89.39954171468081,196.52414794551615,248.3329157448994,143.09956533166965,248.3329157448994,56.588303307993144,0.0238511659954388,1463.7420259428302
40,20.0,220.0,0.1797979797979798,1399.4686855173943,26.306858310104037,4.584476635886395,1.4275537891707497,1.724751040040691,354.3175298224689,0.2768467170717196,0.0454922686238923,3.0000077713327324,6.030225624883389,1.594690219946901,6.742712066593453,3.2694881664241393e-06,5.47484039784303e-05,600.0,159.8468049162555,230.92384893688876,342.78800637896467,65.9174245017292,232.075675534024,95.50232708751976,207.5527876165759,267.81229872815516,159.7122368438913,267.81229872815516,59.78270503867955,0.024308101427258,1492.5912657612605
41,20.0,230.0,0.1758454106280193,1424.1443424060271,24.29967714550799,4.781703830183479,1.395472027029958,1.5543971413923032,411.01795799134527,0.2790540779836143,0.0523669569472215,3.0000176084526533,5.863587102103617,1.5244019944286336,6.533830391982005,3.82717733948823e-06,8.440383488598123e-05,600.0,168.75161850665938,239.87053058841357,348.4120353655684,67.11934510135957,242.879370188788,102.09139270798966,217.96469405659303,285.2095298509032,200.93953702066665,285.2095298509032,63.113105321490615,0.0247847502660899,1525.2437279639828
42,20.0,240.0,0.1722222222222222,1449.7243288880716,22.78242638817529,4.9472418758127015,1.369691454930293,1.5719674719297136,424.0967517190387,0.2782617474461994,0.048384829356665,3.000001656060701,5.720997270032167,1.4616033967399644,6.356290810227492,1.1937211752410806e-07,2.312577453730883e-05,600.0,178.5215815571522,249.20804412926284,353.63211918699244,68.36739294121139,253.4041287665079,109.55836226647624,228.07709278427208,301.3645948160241,202.15696243757827,301.3645948160241,66.76707150237492,0.0252151508805307,1569.3712282326967
43,20.0,250.0,0.1688888888888889,1476.6899667113405,21.426431785477103,5.118199223043319,1.346826581633808,1.577622715496757,440.1841049127228,0.2777473949210789,0.045600106618706,3.000000006624829,5.58895305568875,1.4033257251928732,6.192852598198649,1.4082881687471629e-06,5.4742204656326376e-05,600.0,188.86019302312965,258.98356000280387,359.1682946702513,69.68531781266961,264.2158472253193,117.53046000705686,238.45068864401415,317.48138037783116,206.72993077850137,317.48138037783116,70.63371219065048,0.0256726270668542,1616.439794485836
44,20.0,260.0,0.1658119658119658,1505.121030139131,20.187399659234305,5.2859111766631575,1.324327504603777,1.5750781112319914,458.5310065833722,0.2778016922877783,0.0435987555326248,3.000000292561978,5.457948434393778,1.349300563290917,6.031612225573141,4.935275317308196e-07,2.9483564738359313e-05,600.0,199.8611883060112,269.37691634665276,364.8109893709255,71.07736599258826,275.7668102275333,126.00069549708442,249.53875909953916,334.6824353021446,213.78547251819845,334.6824353021446,74.74808442644817,0.0261664500627214,1666.21966230895
45,20.0,270.0,0.1629629629629629,1535.1003374963334,19.07698710049962,5.454498559263689,1.303864355354954,1.5710089466606838,477.39978654475846,0.2780289329202403,0.0419387789677887,3.0000026568194875,5.33421219971935,1.2991571663124146,5.88014120344099,4.4441428315167286e-10,2.5364692801451837e-05,600.0,211.54232833594375,280.3246613096854,370.6904091176267,72.5479750703182,287.78389010791506,135.05010049008337,261.0652166988797,352.147196879151,221.76858566853383,352.147196879151,79.11683079764296,0.0266860234845264,1719.5199386583572
46,20.0,280.0,0.1603174603174603,1566.7403069477407,18.08625193618047,5.626382739719419,1.285952233656766,1.5671043259856146,496.314063853018,0.2783062232285089,0.0404944925637293,3.0000071791868574,5.219566698108762,1.2525139727797634,5.740504408130322,7.019242236339096e-07,7.35454615850205e-05,600.0,223.9365192596956,291.82134182684763,376.887937417816,74.10308430844483,300.1667375024497,144.7371217930295,272.9272892341575,369.4874030266423,230.2859441651273,369.4874030266423,83.75225820312615,0.0272269378402137,1776.6959920325428
47,20.0,290.0,0.1578544061302682,1600.1620541778473,17.205204881117286,5.7913276911749065,1.2692336082036384,1.5592515748103524,516.6244501347603,0.2785471139827593,0.0394591235706809,3.0000300470084897,5.108932332454547,1.2090928951410431,5.606389999655732,1.3947634780464568e-06,7.318651069501221e-05,600.0,237.2066060969323,304.0343078995288,383.1805733270065,75.74912176587506,313.2086999886064,155.1544342486039,285.41754217528705,387.3763788621769,240.7089380663808,387.3763788621769,88.71527068025267,0.02778507497057,1838.54588153578
48,20.0,300.0,0.1555555555555555,1635.145846453824,16.329924655566447,5.977774284199201,1.2530979840717738,1.429462498991106,582.9674295733122,0.2802336898326119,0.0453393892903771,3.000011716695922,5.000532395502289,1.1694406075130672,5.475584802544439,1.2895405706814245e-05,4.441101083375209e-05,600.0,250.8104668056651,316.7375943954586,390.1287071512464,77.47574226012787,326.9943512263914,165.78257962301956,298.6248785141618,406.1053652567,295.98674913100575,406.1053652567,93.80311458531874,0.0284185991246885,1900.0615707467225
49,20.0,310.0,0.1534050179211469,1672.424922265144,15.594178461918432,6.155754213410728,1.240039324364065,1.4092524714600654,611.0396232226494,0.2810938106596694,0.0452716463273856,3.000007009301959,4.902496026534946,1.131716781290553,5.357792233149521,1.4580240481620876e-07,7.430629592104429e-05,600.0,265.6111060164702,330.2458590745992,397.2568660592727,79.31971122477343,341.13743554570584,177.5187569891029,312.14814787284627,424.158338723921,315.57684654121425,424.158338723921,99.33855365015988,0.0290396382546301,1968.9406033044131
50,20.0,320.0,0.1513888888888888,1711.9318126026535,14.945744135590427,6.329292852145661,1.2287023641364756,1.391859172646145,638.6338095617566,0.2817471312850582,0.0452041869749629,3.0000019004245764,4.810084379314168,1.0963505381629075,5.2471948127752315,4.082486046996792e-07,4.838864168881812e-05,600.0,281.47157566240713,344.57631810085223,404.61247364694987,81.27840138692781,355.9047363004356,190.1848743434257,326.25657588215523,442.22711630937647,335.76510143934144,442.22711630937647,105.27036929774026,0.0296691595191258,2043.5064797430016
51,30.0,80.0,0.4638888888888889,686.0459418056155,30.0,4.0,1.595788874240845,2.0999999999972294,100.23130888399012,0.9000000033085882,0.1210083492949011,3.1672769815684205,9.01224970157308,4.29921675849848,10.765211308044424,1.0355355888469138,110261.01762552671,600.0,47.63721409160024,79.09603601444587,259.26702968202665,32.10140677364049,76.1237165550203,16.571877939141604,63.72805160758526,105.0641686163306,50.39915055157312,105.0641686163306,17.81631807025849,0.0244818982622162,698.2511809373051
52,30.0,90.0,0.4222222222222222,868.2768997869194,30.0,4.0,1.5525523063321136,2.1000000000000005,100.00000206831612,0.9000000081690984,0.1541725578744217,3.5714284975601394,7.981771468902652,3.8290189261697094,9.309810544554024,0.7761161813945243,51470.01477946741,600.0,65.61190305061041,109.7468279115731,279.2326587608503,40.55554946853553,108.78248057712078,23.59709334894732,93.26472280306896,140.48115194904793,63.915791665874934,140.48115194904793,24.53885174092829,0.0246714566802345,885.5164526173681
53,30.0,100.0,0.3888888888888889,1071.9467817896902,30.0,4.350702151810249,1.554299335895073,2.1000000000000005,100.74068650404708,0.9000000013929841,0.1786011503673576,3.939077750968622,7.30133496510058,3.459161268429754,8.388257907929356,0.3399744388855286,12894.24463657326,600.0,84.07014830648205,143.9074824150969,307.36277973012693,50.159198852640586,146.8151765277795,30.708753062812615,127.79134756650568,173.04386082296585,75.144143841241,173.04386082296585,31.44223546662429,0.0249328364700007,1041.0788000110445
