Unnamed: 0,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub_non_wing,Aero|Cruise|Cd0_wing,Aero|Cruise|f_total,Aero|Cruise|total_drag
28,20.0,100.0,0.2888888888888888,1107.3565892835395,29.999999999999996,5.2338090011595995,1.6978553842672175,2.1,101.66778878838802,0.9297298605008986,0.1567479602888391,3.903157544336404,7.76672216362883,3.477509849361461,9.015310208422433,0.1506564074992447,29755.481340277656,600.0,153.75919220258135,142.69116460589743,331.55927014026656,51.844734321210375,142.57708283543795,27.304813423795984,122.83066957019476,149.8091693966403,67.16913119911088,149.8091693966403,26.139062674438833,0.3062221961373236,0.0106543620044404,2.391652741683554,930.5895966330283
29,20.0,110.0,0.2707070707070707,1297.0556040627914,29.999999999977163,5.533594143598932,1.7586387486513115,2.0999999998739263,122.9758993738168,0.9000000000734018,0.1191627897229014,3.549540509618593,7.480642749949017,3.1678013275723234,8.628217147989032,0.1791811809874008,6302.806880389229,600.0,184.15361810264068,172.14971652864827,359.1920632535528,60.95042522531872,173.38825652002046,33.339698493056034,150.32718600100307,163.55266044244283,74.71051900609521,163.55266044244283,31.30611507744891,0.3022946315778005,0.0104762435452845,2.198491415689358,1035.071177736162
30,20.0,120.0,0.2555555555555555,1467.7416092431022,29.99999999999975,5.815559006025225,1.7801045250473428,2.1,158.7301587301777,0.8557687030555804,0.0767743384781848,2.999999999999642,7.167168752225706,2.901009521419335,8.210024004552112,4.490796339240433e-07,3.38657447572101e-05,600.0,213.51055294099817,200.08959857024792,384.89956061509935,69.24771654497232,204.78680773175697,39.077318779045925,178.7743383489867,180.63873874105204,80.19292617903241,180.63873874105204,36.29679399996968,0.2987825682119003,0.0103172219017609,1.9829052375344256,1111.0267691947731
31,20.0,130.0,0.2427350427350427,1465.7869797505628,29.999999999999996,5.698359595346273,1.7589238893921344,2.1,171.9576719576719,0.728204637491543,0.0624300813582206,3.0000000000000018,7.097373900348178,2.6907789173980396,8.11774385375153,1.4211529730800974e-09,2.3091624018959884e-05,600.0,214.7262697307397,200.6896004806129,381.22375162729975,69.15216328640354,206.5252585436784,40.20665339112583,180.5658082045992,184.76897902170407,76.53112389685502,184.76897902170407,36.503465854225745,0.2956121959151543,0.0101738787537909,1.6124259454226593,1060.294609229505
32,20.0,140.0,0.2317460317460317,1470.4343247294507,29.999999999999996,5.613955241052608,1.7435349381053336,2.1,185.18518518518496,0.629881489771817,0.0526557682198139,3.000000000000003,7.0338357343367015,2.504255359920115,8.03399513415949,2.335398043840087e-07,2.9335481607086564e-05,600.0,219.17551809961,202.6659881211116,379.2188632054959,69.37937152715836,209.05155881751827,42.25895461341633,183.02653912215575,188.64122907191856,74.86166987531611,188.64122907191856,37.259838076933704,0.2927273157733616,0.0100436157315674,1.3599778345092597,1037.16528603049
33,20.0,150.0,0.2222222222222222,1480.5482715380804,29.999999999999993,5.552705952225605,1.7322950903861951,2.0999999999999988,198.4120609175856,0.5524708125370686,0.0457753400235922,3.000009638957077,6.973650781072554,2.338871254943834,7.954892490910357,1.164944229969933e-08,6.384601594198898e-05,600.0,226.40482333235212,205.82903191458632,378.4483277352931,69.87407892604932,212.30605288645825,45.15442608222968,186.1179485743932,192.41154058464497,74.70828932265202,192.41154058464497,38.48881996649986,0.2900842134563764,0.0099244147624346,1.18226454321938,1035.040286881521
34,20.0,160.0,0.2138888888888888,1495.3771145331243,29.999999999999996,5.515823335739278,1.725496868391681,1.9959280642119157,222.67464240912665,0.4904334119684692,0.045134906283736,3.0000126662375592,6.919791225148602,2.1927013930509047,7.884289024439809,1.2436018437256282e-08,1.5650854004005927e-05,600.0,235.9527349122189,209.9784893931689,378.8498519293518,70.59999441441009,216.10147848080655,48.81079343625456,189.6654358938057,195.8730443181208,83.81202402350716,195.8730443181208,40.1119649350772,0.2876482593216056,0.0098146793988212,1.0530425854698635,1048.9287060334536
35,20.0,170.0,0.2065359477124183,1514.3813694470757,29.999999999999996,5.495926314154542,1.7218201394370265,1.8979555058978008,248.79665840225337,0.4399534226761368,0.0453597137765308,3.000109494133744,6.869076852421628,2.0637232287151983,7.81796784942195,8.481918651881415e-07,8.048013914349232e-05,600.0,247.66156049659557,215.05192703478048,380.1455296931068,71.5313232949448,220.46359386897743,53.20026501782225,193.7052439476388,199.21039007456295,95.08104203038774,199.21039007456295,42.10246528442124,0.2853915842792934,0.0097131265154286,0.9568810315262196,1076.0088895693557
36,20.0,180.0,0.2,1537.4005988865451,29.999999999999996,5.486098840223651,1.720001475468443,1.8256555774922576,273.8739138669941,0.3983926532816393,0.0452852548881271,3.000003369718314,6.817765875751249,1.949067582061576,7.7510229428255855,1.964135520893251e-10,4.196107438488636e-05,600.0,261.55873080236586,221.072183472988,382.1152338751036,72.66092847291355,225.49917772251737,58.34026491028769,198.3480903394276,202.66637582249888,106.42859692511816,202.66637582249888,44.464984236402195,0.2832914490339797,0.0096187104230076,0.8839767139347111,1114.4123235721684
37,20.0,190.0,0.1941520467836257,1564.3026589770377,29.999999999999996,5.488764354210509,1.720494976592835,1.768946284709702,298.35031941865014,0.3638168982662089,0.0451524087814245,3.000068716290888,6.76803543850205,1.8464878458179603,7.686289591239715,6.052346499529904e-07,5.5987719385692195e-05,600.0,277.5297232495519,227.98262714852564,384.8146277350371,73.98316333811849,231.13097932053097,64.22554755577758,203.51856905832935,206.09443259078495,118.22946281523744,206.09443259078495,47.18005295242382,0.2813290735560187,0.0095305684689583,0.8274420869121645,1162.264250975938
38,20.0,200.0,0.1888888888888888,1595.054824785348,29.999999999999996,5.5013040740937145,1.7228144419334763,1.715865307700752,323.7754359746001,0.3347995835511417,0.0454021931708163,3.0000027944002903,6.718608339738579,1.75416007181975,7.62209613401478,3.467817677460516e-08,4.022739648175241e-05,600.0,295.5991242382856,235.7991708699077,388.16550556684376,75.4973666174242,237.40851440186964,70.87448682926585,209.26721425975853,209.58051442959817,131.732671744842,209.58051442959817,50.25185112050855,0.2794887799647769,0.009447981251428,0.7828700838276831,1218.4557445617038
