Unnamed: 0,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub_non_wing,Aero|Cruise|Cd0_wing,Aero|Cruise|f_total,Aero|Cruise|total_drag
11,10.0,180.0,0.1444444444444444,1648.9277595259148,29.999999999999993,9.50857809596186,2.363047374308706,1.6476256661915794,311.632340772571,0.4272931242924256,0.0483200946974886,2.921394374190483,8.676290450662695,1.9450593814911872,10.282420009001283,0.0007302039480272,1.052940282644682e-05,600.0,212.23220372252763,212.8108711108024,545.7244763545845,78.15696343386821,190.0498570100278,53.57669247207715,160.3637818803778,115.161965050004,119.75465526077645,115.161965050004,36.079474632829694,0.2832914490339797,0.0096187104230076,0.8101292142304254,1021.3142108751338
12,10.0,190.0,0.1415204678362573,1648.585453092655,29.999999999999996,9.048368964460838,2.2958307594399843,1.3810512383525015,398.6105198036646,0.3834189264008446,0.0630045696861598,2.876165067282465,8.470679460369437,1.8341756022124351,9.990974820449562,-0.009468078549311,3.825618338291691e-05,600.0,227.92554722969936,217.46817679581892,525.0578774557334,78.14003676971842,194.6225755331266,59.83145509197174,165.00746751141085,121.97870468280756,179.4947011524346,121.97870468280756,38.747343029048885,0.2813290735560187,0.0095305684689583,0.7656914812749559,1075.5264326519114
13,10.0,200.0,0.1388888888888889,1671.1441039042256,29.999999999999996,8.979407382258904,2.28745319711218,1.662254154300403,334.2136896918268,0.3507706075973747,0.0451055805111614,3.000040292323904,8.3968833093648,1.7541620795403543,9.887101491725865,2.5938824339988287e-05,2.1599575617111418e-05,600.0,243.2602507950692,223.80670261515223,524.8255101531688,79.25628787519426,199.01956980162475,66.0785470501936,169.0226509056008,124.55517079998144,130.86879026229866,124.55517079998144,41.35424263516176,0.2794887799647769,0.009447981251428,0.7298956111179895,1136.006495418521
14,10.0,210.0,0.1365079365079365,1709.3047648287095,29.999999999999993,9.090288785444198,2.303444656427556,1.6274019335304304,358.43420931680413,0.3254244646972195,0.0452203132710313,3.0000864438790265,8.366507954966414,1.6706326621394942,9.844456775075171,4.800427326756562e-07,4.974803992994419e-05,600.0,261.51712918765054,232.17534715704244,534.4713286789528,81.14801303410653,204.30324981811015,73.50426903527618,173.63119203859347,125.63661686856877,144.6453957723386,125.63661686856877,44.45791196190059,0.2777573537168241,0.009370343000153,0.7013672480220253,1203.4945893120102
15,10.0,220.0,0.1343434343434343,1745.0907140057725,29.999999999999996,9.09979598166787,2.3048178721649633,1.6003590185999184,381.8494950103937,0.302720569151494,0.0452204046609161,3.000072793881161,8.298208489087854,1.594694945934692,9.748803911485378,3.806566489217289e-05,9.384491949973456e-08,600.0,281.83748607686346,241.01038216452065,539.3172303103339,82.92592179523584,210.29728480557787,81.72834470368686,179.0056226230815,128.1141430699436,158.7509072642194,128.1141430699436,47.91237263306679,0.2761235599329523,0.0092971391741992,0.6782588968629066,1277.3235868483673
16,10.0,230.0,0.1323671497584541,1799.1801715863885,28.395196236469335,9.442950441476436,2.2814246659407265,1.5871827202722029,402.5196230557426,0.3016925944412084,0.0440293747485404,3.0000784128872136,8.122134286188382,1.525327413575104,9.50369588248145,8.61069335122977e-06,7.011395359661137e-05,600.0,303.54490517063505,252.95930210515417,557.0640763460195,85.62026137210553,221.5156888806774,89.43819227918206,189.3137358175455,134.80769566392527,168.9401880814535,134.80769566392527,51.60263387900796,0.2745777719690394,0.0092279292756577,0.649562517451298,1337.0162920824373
17,10.0,240.0,0.1305555555555555,1844.3753207351197,26.49784294023547,9.608729269164042,2.2151946724472933,1.5262204316302843,436.78894515981153,0.3043734993871116,0.0455935751863081,3.000137050401502,7.839066161401305,1.4618023765550712,9.114040895389454,2.930978665105499e-06,1.0959970286876191e-05,600.0,326.8867301555293,265.2862819529317,564.3276190677934,87.87800014344924,235.279978859806,97.29467297604714,202.36636437171785,146.58104048918656,190.47761224464713,146.58104048918656,55.57074412643997,0.2731116825160376,0.0091623334946327,0.621936124267681,1393.8894702801329
18,10.0,250.0,0.1288888888888889,1895.2190355664973,25.36298584980739,9.791560746550257,2.1839056066590863,1.5033681078363148,461.9257443747389,0.3011407676182535,0.0453769451778902,3.000000052543781,7.655333119219336,1.40332814118719,8.863961973146884,9.116571870748658e-07,4.376551567245648e-05,600.0,351.64963932398547,277.9427708878977,575.1951800242203,90.4248297793455,247.56846058186497,106.20462662926934,213.81172903358663,154.96869562941808,205.71821304792235,154.96869562941808,59.78043868507753,0.2717180762722451,0.0091000222099374,0.600638537504169,1460.6739426372494
19,10.0,260.0,0.1273504273504273,1951.08473088202,24.260003910960776,10.011220662107142,2.15626860363158,1.4448215081805031,499.8623052298993,0.2996602294604146,0.0475484492418033,3.0000432525357628,7.478683517585774,1.3492552371782487,8.625584224627984,1.295186475402943e-06,5.631707879639356e-07,600.0,377.9557644612753,291.59334765620156,588.3033312070754,93.2315371104088,260.8861207048186,115.6276133338546,226.1974006712767,163.65252320696865,233.14602539783343,163.65252320696865,64.2524799584168,0.2703906491655534,0.0090407076468321,0.5812989226583942,1528.995773840772
20,10.0,270.0,0.1259259259259259,2008.109616571333,23.16696298870594,10.202891644495637,2.1230137229348283,1.4579820904987435,514.4060338963346,0.299489308328358,0.0452667978917646,3.0000208614836836,7.288459989317006,1.2993789515754643,8.371105577275282,7.771776644460715e-08,9.752744870958702e-06,600.0,405.89004179357903,306.04477149193565,600.0725965672657,96.10532965705195,275.5190560851952,125.52393950748348,239.88583085401183,173.75371839284213,239.36395287918376,173.75371839284213,69.00130710490843,0.2691238631969054,0.008984137183982,0.5635408465962874,1598.5013206372246
21,10.0,280.0,0.1246031746031746,2069.063422574098,22.23676070272244,10.3997051733468,2.0965349749467683,1.4376860279793964,540.9927857526944,0.2989349943990943,0.0452686181153408,3.0000000326448437,7.117272021485619,1.252971954034848,8.1440219608943,5.31716715101993e-09,9.441801514112402e-05,600.0,435.550180682816,321.3171365935498,613.0189746532783,99.18684753774016,290.71017888989064,136.1309238908613,254.0591654233325,183.57852406294447,257.4368876102832,183.57852406294447,74.04353071607872,0.267912828846011,0.0089300879354779,0.5479899824422685,1671.6630887934043
22,10.0,290.0,0.1233716475095785,2133.7326807855743,21.4191723109589,10.59743304688975,2.0742152927681894,1.4265802722451613,564.6751373967832,0.29835400268655,0.0448181838366393,3.0000042616040443,6.9579408326382515,1.2097632876658684,7.934280560070858,9.719224003390536e-08,6.903536939449059e-06,600.0,467.0058096890024,337.4650714477274,626.7974196031925,102.46700750391796,306.6615155415923,147.43404803929946,268.92579164940935,193.4125449741859,273.4050306409281,193.4125449741859,79.3909876471304,0.2667532090223634,0.0088783623287958,0.5341862870590026,1748.029678773776
23,10.0,300.0,0.12222222222222222,2202.6484022874824,20.69234850090161,10.80295822351374,2.0560192207074532,1.4027841053877967,594.0544980661589,0.29790886360744534,0.04528186108547848,3.000011252605407,6.809816586187312,1.1694407694870346,7.740665615317702,6.631026927550465e-08,5.3202239548974654e-05,600.0,500.3250386472974,354.56478536473657,641.7766888173862,105.974595471529,323.4519424143116,159.4497010204533,284.5554260771512,203.20909048360505,295.6112822382696,203.20909048360505,85.05525657004054,0.2656411400175295,0.008828784468063306,0.5218551457371504,1827.4796545400586
24,10.0,310.0,0.1211469534050179,2275.926344231523,20.361697570938524,10.979719617511476,2.0562174584203934,1.4441883541958571,603.3059636214792,0.2929620545098552,0.0409930582545008,2.9649610391838213,6.7137293173824135,1.1304887011534042,7.615767317118898,0.0003268402233711,1.168648314715897e-05,600.0,536.200204792438,372.1834267360373,657.8285405083652,109.71759074454305,338.9958451763846,173.0120823703732,298.8439968636704,209.92898826638816,292.54704834994664,209.92898826638816,91.15403481471444,0.264573165990587,0.0087811971219915,0.5126368385823438,1916.8726922633043
25,10.0,320.0,0.1201388888888888,2352.327617115498,19.556679916549225,11.206236175071355,2.0327037377766337,1.3880743819464123,640.3634671504122,0.2958647756452508,0.0444339146799471,3.000056582952378,6.550941444678297,1.0963420132399249,7.405406585517904,6.049604305502498e-06,3.882126429421948e-05,600.0,572.9485346186032,391.50468828517705,674.2336181426831,113.6345453977792,359.08237571355914,185.92351412441377,317.65002906332467,222.02502629158684,330.03168507088793,222.02502629158684,97.40125088516253,0.2635461843136819,0.0087354592127489,0.5013845647047678,1997.7033025544984
26,20.0,80.0,0.3388888888888889,100.0,6.0,4.0,0.8121942547547385,0.7999999999999999,1500.0,0.6559327506113247,0.0055091318293121,0.5555555555555556,11.334288000349016,2.0683966240611142,14.35104872504933,2.086665953240394,477454.3864043759,600.0,29.388867757606636,1.1084496992932469,154.75945950492715,5.723965464744538,8.8227862215007,7.396964927105254,6.968131870770738,59.11973356364098,74.57755553078765,59.11973356364098,4.996107518793128,0.3157602416945057,0.0110881511655129,0.602140648316516,149.94707237005267
27,20.0,90.0,0.3111111111111111,896.5119950774905,29.999999999996145,4.716883744369302,1.6839364601343372,2.099999999998109,105.1536615065558,0.9292666925626472,0.1269159807390412,3.396390121145831,8.432628749670675,3.843649499055749,9.937368021357068,0.6702812620890501,73781.80469210615,600.0,120.25446591391014,109.40497765791106,296.60321674659565,41.87739791180853,106.3146524875179,21.397363252409072,90.21624167996356,123.29827437316686,58.17899114924698,123.29827437316686,20.44325920536473,0.3106646940711991,0.0108561907113284,2.557464172372994,806.0363881364815
28,20.0,100.0,0.2888888888888888,1071.9633542428996,29.999999999999996,5.046644472490145,1.736678753674046,2.1,109.36318839440708,0.9000139155239514,0.131996840577239,3.62850976321472,8.027226117836268,3.477661512124168,9.372452489985346,0.5983819658887484,33913.18503977615,600.0,147.02712527867158,136.03323009710215,322.8983407907851,50.15998664376555,133.5409440953741,26.604645812856734,114.373837092086,138.60958104967057,65.44959137121866,138.60958104967057,24.994611297374167,0.3062221961373236,0.0106543620044404,2.3304260729684025,906.7663634563302
29,20.0,110.0,0.2707070707070707,1305.553618040523,29.99999999998454,5.564117152450054,1.7559062664120255,2.099999999997548,139.6488642045361,0.9058965958371736,0.0929847132419357,3.1257535748312053,7.4497482784586815,3.157636086729646,8.586727846416185,0.1290746167903016,5851.456664062421,600.0,186.0377269092883,173.6902554696174,360.95920552806024,61.36124475561088,175.24801768344258,33.65605609240419,152.04320451188138,165.13698436466277,75.17742541470459,165.13698436466277,31.626413574579008,0.3022946315778005,0.0104762435452845,2.212230976923475,1041.5398970255285
30,20.0,120.0,0.2555555555555555,1543.603363388026,29.999999999999996,8.510078563054144,2.218623943006944,2.0999999999999996,158.7301587301587,0.9,0.0677374444732142,3.000000000000001,8.461412251174973,2.9102624378100597,9.97790956309716,3.5122837971357512e-09,8.251155157095648e-05,600.0,187.40894863708297,194.0702263288826,489.1676772037658,72.96559480522765,182.4285730994465,34.36801766414691,154.7020799924838,122.29835612022718,70.75363971698668,122.29835612022718,31.8595212683041,0.2987825682119003,0.0103172219017609,1.7495029730704534,980.250896045843
31,20.0,130.0,0.2427350427350427,1550.488119333066,29.999999999999996,8.60518652819899,2.2327216157433973,2.0999999999999996,171.95767195767218,0.770284259903862,0.0553766984753071,2.999999999999997,8.49053848140551,2.6955164792888,10.018993190776657,5.272300214187453e-07,3.247874659678246e-05,600.0,188.40522286918537,194.84048252607596,493.9328158271152,73.30389909791566,182.6136378427203,35.60140272940474,154.7548830316028,121.29742549841336,67.88459793436536,121.29742549841336,32.02888788776151,0.2956121959151543,0.0101738787537909,1.4302532281046805,940.5019758566204
32,20.0,140.0,0.2317460317460317,1547.049352438149,29.999999999999897,8.385593753692751,2.2001395018027305,2.0995126850528747,185.22812818988413,0.6627006282946792,0.0472301092676974,3.000000648969264,8.394499496094578,2.5058037354327505,9.883752467647236,0.0005230152666015,1.9710390881994e-05,600.0,193.34813523525844,196.05825500226413,484.51249584130505,73.13490599791955,184.29322119298376,37.86356784511981,156.52449386021647,124.6395939862844,67.1478821407771,124.6395939862844,32.86918298999393,0.2927273157733616,0.0100436157315674,1.2192788927792977,929.8634944566586
33,20.0,150.0,0.2222222222222222,1581.73011479385,29.999999999999996,8.829961425770744,2.2657331171663313,2.0689594346863807,201.37574347897367,0.5902271060886736,0.0425306923231365,3.000204654367974,8.523965433952139,2.338628130790452,10.0662169644114,2.0229876600552643e-06,0.0294345303799255,600.0,199.5202350886972,200.29612030503853,507.2444086234417,74.84091572175146,185.5627087005303,40.72163887742605,157.1325275807164,120.16200670549853,69.40379280867116,120.16200670549853,33.91843996507852,0.2900842134563764,0.0099244147624346,1.0660913990417145,933.333875091358
34,20.0,160.0,0.2138888888888888,1623.307809577357,29.91376845924878,9.203544762706391,2.3158864650860775,1.345242144431589,355.00104964526923,0.5339250844015826,0.0784921090348954,2.791956418423695,8.587657958794626,2.1586389104731305,10.156417647878008,-7.253110846683342e-05,1.2423407883905795e-05,600.0,211.2240084544334,206.71403487831097,528.475179654277,76.8910619048342,189.02800010973033,45.2239902766226,159.83074602259163,118.03713050227564,168.28627183647453,118.03713050227564,35.90808143725368,0.2876482593216056,0.0098146793988212,0.9605046129993504,956.7522479663336
35,20.0,170.0,0.2065359477124183,1666.0980611133775,29.999999999999613,9.61158644574859,2.377158155658191,1.5025577011620397,342.44566887698704,0.4840296898056445,0.056077293611017,2.7532448705871913,8.681878212679136,2.0464844975565732,10.290382624231816,-0.0012808218860662,2.097318347929606e-05,600.0,221.47507685894792,212.91884904558572,552.6930891222761,79.00646643772984,191.9052560170891,49.35695127322772,161.90827124251396,114.9838112008312,139.57100508116952,114.9838112008312,37.65076306602115,0.2853915842792934,0.0097131265154286,0.8803380683217317,989.9366338463597
36,20.0,180.0,0.2,1653.082179424374,29.999999999999996,9.02051986572914,2.293432865859739,1.4568144920086286,344.6031354118908,0.4283696754316614,0.0654477527084706,2.9879118548492714,8.453639476935654,1.9409304447253783,9.966955876790474,0.0002499845700008,4.8920793675705614e-05,600.0,234.6362054926132,215.68906129468996,524.3874954565614,78.3624228403921,195.54680370916375,54.35030388991434,165.85627546258326,122.56731566323138,155.0615715549953,122.56731566323138,39.88815493374424,0.2832914490339797,0.0096187104230076,0.820082376098009,1033.861969281995
37,20.0,190.0,0.1941520467836257,1701.3259293767414,29.95282108728195,9.355712516700898,2.3260502896726525,1.5512973555330454,359.12332307273726,0.3963082623792454,0.0492673684381577,2.842062940962201,8.451791385132966,1.838621211479933,9.964352101465108,-0.0792349482500345,9.746116477830665e-07,600.0,250.86897121506945,224.30442809886415,545.4013931783691,80.75212410865231,201.2976719195224,60.31096522624129,170.74124961186257,122.63137992867698,143.74712891353082,122.63137992867698,42.6477251065618,0.2813290735560187,0.0095305684689583,0.7736987287926106,1086.7737908485628
38,20.0,200.0,0.1888888888888888,1711.2204729239895,29.99999999759999,9.059119648269212,2.2989606062882615,1.6626116639964512,333.9841371137446,0.3591825765751168,0.0455640877505826,3.0014567284517373,8.348918292113186,1.7542169620771244,9.819791612813312,1.5428740587353218e-05,1.237340239988764e-12,600.0,267.1922946035113,229.47030081163808,533.3147851902255,81.24309343097265,204.96313570831032,66.71386386274472,174.26240193234966,126.2685527539788,132.07435331028458,126.2685527539788,45.422690082596915,0.2794887799647769,0.009447981251428,0.7369362993575662,1146.9645933308027
39,20.0,210.0,0.1841269841269841,1750.041660392304,29.999999999999996,9.145255008169094,2.311337971761078,1.6352919751793469,356.71445580344607,0.3331801222633749,0.0451820704909734,3.000005381122459,8.308033328313106,1.6706294953632106,9.762543597584855,9.64372791401047e-07,9.02900538427826e-05,600.0,286.8430808586535,238.0514251422138,541.9844677992274,83.17218870007244,210.64451612492977,74.16011147918873,179.2608291987802,127.7537842316709,144.53087966925068,127.7537842316709,48.763323745971086,0.2777573537168241,0.009370343000153,0.7076238617079192,1214.2304780202787
40,20.0,220.0,0.1797979797979798,1804.4189943445035,27.85542564865648,9.515921617026326,2.267645989618618,1.631655759508533,377.31866661459185,0.3371108800625159,0.0425116318369165,2.9778622579635914,8.070758430041968,1.5937032075046147,9.432575435441889,0.0064835374087977,2.9393943300355817e-12,600.0,308.7755515192892,250.3454731365912,559.4162985138258,85.8816694603314,223.5748981939385,81.11343873892766,191.2965347263053,136.84822600273992,151.47603264444015,136.84822600273992,52.49184375827917,0.2761235599329523,0.0092971391741992,0.6727371925263088,1266.9248980565787
41,20.0,230.0,0.1758454106280193,1844.109584681872,27.415182876092107,9.535836918124632,2.2488074598763315,1.5459129686677495,413.1667016535989,0.3202804616758212,0.0464410972797607,3.000794369882811,7.940462365309813,1.5253540218835198,9.253001586274625,0.0001150050630762,1.2872996506302556e-06,600.0,331.81657856661684,260.54367227821814,563.885760210456,87.86470821886465,232.24209118330356,89.4508265783998,199.29852680640613,142.2114199711687,178.10891865642415,142.2114199711687,56.40881835632486,0.2745777719690394,0.0092279292756577,0.6496656093229791,1337.2284895358246
42,20.0,240.0,0.1722222222222222,1892.8429330957456,26.52750745993804,9.675402757641445,2.2253631142909285,1.536019188490838,434.0220866805559,0.3120226990683126,0.0453917249342056,3.0000018598353995,7.783293655217866,1.461800106125651,9.037895638424237,4.344715698323398e-07,1.3023159168003436e-05,600.0,356.61933717274667,272.4336755031368,573.4878831690249,90.30564601228237,243.19305128964223,98.12070773429188,209.43403296763057,149.0613676945385,189.65142810089787,149.0613676945385,60.62528731936693,0.2731116825160376,0.0091623334946327,0.6272154068672038,1405.7214513131896
43,20.0,250.0,0.1688888888888889,1947.5409542798604,25.130101791348636,9.893002194533492,2.1852561797116588,1.509494358614563,460.05103563630774,0.3123222135934963,0.0452808753007749,3.0000000063791306,7.570689465436363,1.403328560911438,8.749490892013226,3.752604218476563e-07,7.793288565295673e-06,600.0,382.9628060895551,285.9777516556517,585.5443643123232,93.05324057611986,257.24750211605823,106.84524532704133,222.58906013121623,159.0501852547238,205.28268269908895,159.0501852547238,65.10367703522436,0.2717180762722451,0.0091000222099374,0.6042617268536538,1469.4850627062751
44,20.0,260.0,0.1658119658119658,2006.3047152906045,24.06730738985169,10.098378127551776,2.153397283007805,1.483594945276489,489.0370786356616,0.310608426201962,0.0449711001043231,2.9863105497156366,7.381080172947407,1.3489671711816755,8.494727263417426,-0.0223620482979676,6.863975752650248e-05,600.0,411.3771010647779,300.3963319354795,598.5087620299848,96.01423534892471,271.8172229918278,116.39620924538076,236.1823579587732,168.73332577253356,222.54111808558687,168.73332577253356,69.93410718101222,0.2703906491655534,0.0090407076468321,0.5850379806663034,1538.8306516796877
45,20.0,270.0,0.1629629629629629,2066.075950805847,23.021815163993775,10.300827467171182,2.1269946204153154,1.4528545893853937,516.2232793233397,0.3100771270371952,0.045890646582363,3.0000105579871885,7.211139435060423,1.299370335582179,8.268314284496277,8.441435994654967e-09,4.3942758309637584e-05,600.0,440.6669880414944,315.11033697156154,611.2696705063304,99.03558421988232,286.5117183507262,126.36207449238825,249.87873945235697,178.10076867529432,242.66443686224488,178.10076867529432,74.91338796705405,0.2691238631969054,0.008984137183982,0.5672998993822862,1609.1639919929155
46,20.0,280.0,0.1603174603174603,2130.129927423942,22.130102913144928,10.496474013958228,2.1019030203249827,1.441259790246521,539.6513105977285,0.3092410490567324,0.0453594836503913,3.0000001660864033,7.043705344013482,1.2529716511332174,8.046987989088777,1.929286241875161e-08,3.309082234152042e-05,600.0,472.1928036569799,330.94782103076955,624.7110763967129,102.28397880176423,302.41610393801625,137.08317662807136,264.7114585373145,188.03255178422455,257.95360543141703,188.03255178422455,80.27277662168657,0.267912828846011,0.0089300879354779,0.5518231070974179,1683.3561729848334
47,20.0,290.0,0.1578544061302682,2198.011957177325,21.342556111733188,10.692954611122582,2.0806526304396686,1.4273105914937256,564.3869411909169,0.3084453042905231,0.0450969033697123,3.0000003600981624,6.887211022372347,1.2097657995223194,7.841664915585538,1.712219699356865e-09,5.987863116358392e-05,600.0,505.6051007461476,347.69485960071677,638.9815049623382,105.738229996524,319.14398296165524,148.50293420759448,280.2991432098446,198.00820431467392,275.1060230868879,198.00820431467392,85.95286712684508,0.2667532090223634,0.0088783623287958,0.5380602161274042,1760.7064231026366
48,20.0,300.0,0.1555555555555555,2269.8015227197006,20.63834125637628,10.8892638128007,2.0623529155976255,1.4118701967420164,590.2330589973939,0.3077946908272868,0.0450339339609982,3.000003125534203,6.7391757660495575,1.1694400108873568,7.648790563171971,2.7948422243184723e-08,5.729054460924967e-05,600.0,540.9917979953682,365.4073618773333,654.0057157807171,109.4042161180464,336.8069926524913,160.63857073848203,296.7529969572613,208.12018695403964,293.99434500504856,208.12018695403964,91.9686056592126,0.2656411400175295,0.0088287844680633,0.5257457983794411,1841.104294643253
49,20.0,310.0,0.1534050179211469,2345.573157816757,20.00894054503979,11.083940525692643,2.046678032490634,1.3939901932287904,617.7311057906289,0.307250106196713,0.045226291849982,3.0000000264307283,6.598764429304273,1.1317166399847738,7.467044896300472,4.149699250888261e-09,9.061770260439874e-05,600.0,578.4424028005409,384.1238326224785,669.7287714655821,113.28767026125198,355.4564165679813,173.5213204048373,314.12335005228977,218.37464950466148,315.2621599190713,218.37464950466148,98.33520847609196,0.264573165990587,0.0087811971219915,0.5147041828677421,1924.6029908059247
