,mission_range,cruise_speed,duration,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission
110,70.0,504.0,0.22777777777777777,3778.9074696723,11.481447787667356,9.067780975150804,1.483219294665634,1.9999229003102938,1499.9971704607485,0.3263616122429144,0.005659101997111005,1.4000566128734948,3.97229400198766,0.500949218963779,4.263300679133466,1.0735290795105268,242618.49606678996,600.0,1477.2777663876427,1107.1327165109037,850.58055769077,236.47961900564727,951.316158315927,1225.3198233050234,886.3807068940722,669.8966706648943,478.75948937799296,669.8966706648943,251.13722028589925
111,70.0,540.0,0.21851851851851853,5562.078215323404,15.576479931536417,9.974896160025004,1.6996955341625142,1.999999994326951,1499.9999984590083,0.3084400694556147,0.008438981866995038,1.5000000057957785,3.766789428247155,0.5257164946759031,4.026950705324642,0.2240476987855171,67841.25819168745,600.0,2068.785884231866,1643.5631451290592,1149.0422709246545,361.15045987987594,1476.6098082397118,1741.4166560176654,1381.2133850977957,750.8395130522838,713.9947970080325,750.8395130522838,351.69360031941716
112,70.0,576.0,0.21041666666666667,6736.1716659068425,16.585932880719856,10.520043805778878,1.8233487632939946,1.999999999963118,1500.0,0.30833215331064456,0.010517302843472577,1.6000000000295056,3.6780034381864146,0.5196614752650623,3.9254269479361534,0.25881965764445525,30302.258802565702,600.0,2489.4571592852,2039.8055295915453,1334.4831594141895,446.50125759112575,1831.4750867194348,2195.5741413931846,1716.0354160834597,790.1798430950239,889.834779230758,790.1798430950239,423.207717078484
113,80.0,36.0,2.311111111111111,102.50588027760449,24.90257369338073,6.0,1.0000000000000242,1.5414085126195483,100.0,0.8000001788563759,0.05327397494182225,1.9462718516466777,13.114408988316061,9.268484640680564,17.452166036384046,-3.744851961134131,552060.8984880528,600.0,16.233439163133465,-4.068378585355169,226.05131344581886,7.297513268772023,7.816279053743819,0.9777754499435568,5.873533409199842,39.97615992489304,11.899072085515636,39.97615992489304,2.759684657732689
114,80.0,72.0,1.2,411.6275645724836,25.0,6.0,1.7015892064477436,1.3212634604396059,343.67777188586405,0.8000000019480588,0.032840570402211,1.3213272193506627,11.616003784348624,4.378539044865538,14.819249951666675,0.44198989646636555,407358.99362312624,600.0,69.20118389750488,38.619718769414945,317.5136600579509,24.539814313704454,35.43624573599998,8.135866259434472,27.77654509607547,55.443073779019194,63.65828241294742,55.443073779019194,11.764201262575828
115,80.0,108.0,0.8296296296296296,1014.9273508175502,24.99999999999999,6.0000000000004405,1.6789833278247575,1.3989235680315533,487.72204590538126,0.8766736973068916,0.03281578692900271,1.3190951866503917,7.98351240801512,2.9180131158388773,9.312207216675095,0.30635462472802466,157246.7682822935,600.0,195.06697200516115,137.4791340885156,419.6063713167329,59.31839974730592,127.12792301776906,30.872944619787717,108.98891392796219,140.4088503075205,143.60780958521664,140.4088503075205,33.161385240877394
116,80.0,144.0,0.6444444444444445,1646.761040571665,24.999999999999588,6.000001205913001,1.6396922653632202,1.3787433670820954,634.4719461492871,0.8001218510679682,0.03329469319242068,1.3717829031829265,6.343487678501161,2.205780617975162,7.139549056685918,0.0706070807185668,23478.197329894898,600.0,342.5064648396109,256.65647954202143,503.261779904666,97.56228448232376,259.5986819920428,66.16571995632653,230.65336865071828,238.8681148009558,239.51307410416487,238.8681148009558,58.22609902273385
117,80.0,180.0,0.5333333333333333,2096.530411270875,24.999999762197234,6.221540531187092,1.6634003076808983,1.2307589335676976,937.5075225422287,0.6519385943637757,0.030445306628582768,1.3000004452479876,5.771492549266194,1.7449172881454378,6.419037607916472,1.8185253658487e-07,0.000883802436156743,600.0,455.17781777969475,349.35168929932985,566.3072805737813,125.7233524329825,363.2561929820796,106.0348839359289,326.6113301291872,295.50164700571077,381.04683229975393,295.50164700571077,77.38022902254811
118,80.0,216.0,0.45925925925925926,2198.992515347305,24.999999538031815,6.016064360641062,1.630518550640683,1.0551028727104346,1312.296273431119,0.4748613122037952,0.03291534190759279,1.300007339026994,5.549182346196477,1.454597117757475,6.143807425586562,6.425453218383836e-07,8.555405525764407e-05,600.0,511.732586815722,385.2110297055083,569.804381610674,132.23526767188454,396.27324859031523,145.53264074844472,357.9201565122889,322.5704329197736,593.217917536592,322.5704329197736,86.99453975867274
119,80.0,252.0,0.40634920634920635,2406.4948024507553,23.966234540376618,6.454785284474346,1.6602228592365973,1.3605413358392129,1188.2608086338087,0.39826723723217006,0.01723112323947595,1.2989600079116483,5.415819796209683,1.211207185676768,5.979951354852103,0.013033356750005609,1.6772161591000968e-08,600.0,605.9569255462565,444.3523634938945,610.6601813287741,145.52546158921058,444.34543485641177,207.40891021359997,402.4271536085552,340.4900645584846,423.37294791429406,340.4900645584846,103.01267734286361
120,80.0,288.0,0.36666666666666664,2633.437540477866,21.127161254850478,6.688509803507329,1.5709124727172212,1.230768268762574,1499.999999999452,0.3785187870188142,0.0188057087995755,1.3000010161208004,4.945135415543229,1.0679011352256227,5.40896539138567,1.7871887147080656e-05,7.249413777571181e-11,600.0,711.1927709382817,520.2011407626381,641.8324388471242,160.21119844417106,532.5309256851929,273.97320437866256,486.8652967667134,416.1705464626455,602.5419575007447,416.1705464626455,120.90277105950788
121,80.0,324.0,0.3358024691358025,2977.004677392049,19.590665326373255,7.193625406804214,1.5683683059197318,1.3846153846128775,1500.0,0.3646119103624625,0.013997913056031805,1.300000000002354,4.668906140063191,0.9211888690504579,5.079044579915147,4.203009495995502e-09,2.7401944023790596e-08,600.0,866.5827611183306,626.392372858687,701.3036989179648,182.72567896174093,637.6235863571583,378.68272024970935,586.1347799868661,471.9931508652086,567.6316496996666,471.9931508652086,147.3190693901162
122,80.0,360.0,0.3111111111111111,3435.241601002287,18.836732669913793,7.7528277838764845,1.6021444606189297,1.538459628960816,1499.9999997084947,0.35443552990346244,0.011139379971740724,1.3000016137827515,4.4582969759847355,0.8019671646191768,4.829995823521568,1.2478751379774167e-05,9.90282628108845e-05,600.0,1073.166897915507,768.6055343352165,780.2325422210176,213.2465778250754,770.5277641903882,527.5858209935635,711.2307601329643,521.9227596048951,557.671219811009,521.9227596048951,182.43837264563618
123,80.0,396.0,0.2909090909090909,4045.130334565932,19.15620211464584,8.232190352033747,1.6770591845274057,1.6923037774107408,1499.9999996629508,0.33917456511111943,0.00946323841211666,1.300003007651725,4.312765323015356,0.707814624744802,4.6591410211140465,7.763718711473189e-06,0.0006723937797729957,600.0,1351.175348969741,960.9973822715785,878.3162726717985,254.66726120968787,937.9435307965466,743.4945887768366,868.2137579082554,560.9033510646913,573.2465299038598,560.9033510646913,229.69980932485595
124,80.0,432.0,0.2740740740740741,4861.9291765148855,19.3207700998545,8.817942443315033,1.7554008902077913,1.8461538462553782,1499.9999998102712,0.3396309358580628,0.008310528847451537,1.3000000000929361,4.132006623191308,0.631364598697174,4.448316972168276,5.048784856853672e-08,6.991110372344311e-05,600.0,1717.2312830615706,1223.8464496932402,1009.4292280556994,311.43057699038434,1176.6508672146877,1036.7266414753756,1092.9817292550085,615.330289961118,599.113968554901,615.330289961118,291.929318120467
125,80.0,468.0,0.2598290598290598,5949.2326946983185,20.055791819232322,9.473758144498982,1.871157254214274,1.9999948825269867,1499.9805750756157,0.341130049240991,0.007600132739205518,1.3000201615615274,3.9923821347104855,0.570811755725519,4.286506982791209,-0.0005000818501681437,0.00038360114472303473,600.0,2198.0993188621947,1577.945588275568,1184.1750079466526,389.0323653522023,1490.1461067503092,1444.3645646481275,1387.897586212354,662.6629278511037,643.0025620509169,662.6629278511037,373.67688420657305
126,80.0,504.0,0.24761904761904763,2388.629491209017,7.436233674646878,9.124371687371035,1.1692176053267913,1.9999911115179867,1499.9999185461425,0.3185115816589257,0.003910066718304088,1.400006297989004,3.940943775898914,0.4422444623024015,4.22712097461824,1.0575256219685834,940287.8582579538,600.0,1199.0563058649839,759.0538838023415,655.8277662620226,144.37594696109537,606.1059550803108,959.1317032337944,565.0724229449665,681.412964571089,330.81504862569705,681.412964571089,203.83957199704724
127,80.0,540.0,0.23703703703703705,2321.75108339489,6.00000025151134,7.6405620129652485,1.3372115001150418,1.9999999999788542,1499.999999999787,0.3342469158908618,0.004117444377968759,1.5000000000160723,4.520738015974486,0.43199067198751145,4.903610884257697,3.4585650968752244,809015.7511617219,600.0,1156.5161399677866,749.1148103007922,575.4916715073626,140.0814904991241,513.5778882100108,1033.993054371342,473.47783871850885,506.36974055223834,348.36357416438636,506.36974055223834,196.60774379452374
128,80.0,576.0,0.22777777777777777,7092.650959468897,16.23075627069659,10.854684616597,1.8614655086067733,1.9999999993901605,1499.999203003583,0.3317534172653577,0.010714870911082107,1.600000850617835,3.660522937393652,0.5211349564915463,3.9054800652353765,0.42671591611211923,87772.02583523834,600.0,2795.708596843442,2121.356667486595,1398.9818181157084,472.8673169465382,1937.6059324788637,2230.4912566156277,1816.0766003145466,798.2719981734643,906.5494068371088,798.2719981734643,475.2704614633852
129,90.0,36.0,2.588888888888889,101.73129185995032,24.694667849708615,6.000000000000396,1.0000000000003422,1.534916434239625,100.0,0.80063930908668,0.05377902695720338,1.9545037977824216,13.150333631478238,9.271068682069115,17.518480985977142,-3.6962758077212694,554378.1072265267,600.0,17.682997285559964,-4.175617437854497,225.53615787560724,7.253471334607235,7.736023640984585,0.9702504097659794,5.807084069753663,39.67407900642436,11.910908804421286,39.67407900642436,3.0061095385451937
130,90.0,72.0,1.3388888888888888,412.0851961131945,25.0,6.0,1.7256195832146137,1.3196493803166736,344.8999802314569,0.8008894108821772,0.032810209939466546,1.3182552899093731,11.735454425642622,4.376446611161576,15.0201849402674,0.5861721570675869,415256.9076010772,600.0,75.77917176428654,38.565576027433906,317.5792690559128,24.56548372129442,35.11454956637771,8.150226812554074,27.435427576423585,53.9695983431124,63.89618837178096,53.9695983431124,12.882459199928713
131,90.0,108.0,0.9222222222222223,996.6915247730284,25.0,6.000000000000012,1.6807858473890835,1.3815854486692258,494.5701738498292,0.8609219599741468,0.03279807333354547,1.317154855786199,8.052323556610979,2.9171297874833364,9.407099243313098,0.31716974211439464,176143.41934849718,600.0,206.9044696942978,134.26954632611685,416.9715219798174,58.24042246202157,123.7768847421366,30.194036428799876,105.95099498727117,137.5904510994711,143.95347866012006,137.5904510994711,35.17375984803062
132,90.0,144.0,0.7138888888888889,1646.521823246461,24.999999992991118,6.011872516739345,1.64798130120344,1.3847596449567738,630.0317647925261,0.8000056213084521,0.03314856423875791,1.3754487126075137,6.372172290575408,2.2069284276804915,7.176162424387682,0.10883668577119998,32162.941997274414,600.0,368.52668044905965,256.1901450251868,503.5977943046818,97.547500102936,258.3925462407389,66.06336783346521,229.44322130319583,236.4368835114537,237.19247106038506,236.4368835114537,62.64953567634014
133,90.0,180.0,0.5888888888888889,2215.4023461820716,24.999999790377466,6.537534439797246,1.7132597417251372,1.6120673537510721,715.7575298293722,0.6889030953844382,0.018424360391130077,1.2999964023455204,5.78160795293613,1.7058425571725322,6.431623748613092,0.002003155239647114,0.19032937487546792,600.0,518.9084478425716,369.78975444899567,593.8590677412732,133.28134369887874,383.1810050449724,112.61073872359337,344.4545938589456,294.3462354497137,230.59671944699977,294.3462354497137,88.21443613323717
134,90.0,216.0,0.5055555555555555,2308.4053109363163,24.999999948320678,6.346298183590817,1.6833012659853346,1.2390566403591858,1116.6052247123455,0.4984884438710373,0.024465168397858856,1.3010131612227447,5.587090949617041,1.4463885106561345,6.190554388327632,0.0012049679209749087,0.002580329690800017,600.0,570.0107761986875,402.8145753324793,596.4045748518025,139.22618149903082,413.16766305630705,149.79211201993098,372.8915321847174,317.71715062834824,440.2428658386134,317.71715062834824,96.90183195377686
135,90.0,252.0,0.44603174603174606,2534.638649342291,21.550937520857996,6.899517932183242,1.6194818933816502,1.2933497760277188,1248.87825747384,0.46648678322976883,0.018936981763187453,1.3001192772969188,5.172884899284819,1.2211425509765204,5.683839373538465,0.0002218667319908718,4.278178197224272e-05,600.0,670.26006930595,469.9451395133511,640.6409844872917,153.7989968140904,489.98551073361784,203.94371381683212,445.93776895640104,376.89133578407575,464.4569245234601,376.89133578407575,113.94421178201148
136,90.0,288.0,0.4013888888888889,2786.72011226354,22.60898593842286,7.003394633161941,1.679797971466247,1.2308710643487901,1499.9999626814276,0.3742982811821375,0.01973584857251236,1.299892479520575,5.122298642951315,1.0717465919446807,5.622560048456662,-0.00782423380772812,0.001332992853258156,600.0,795.4615387553756,543.7593719348374,677.3204568744545,170.2152548735265,544.0370244906134,286.5881227051118,495.6318986808274,385.1514536831199,632.4495859534401,385.1514536831199,135.22846158841384
137,90.0,324.0,0.36666666666666664,3184.512355301659,21.486945942665958,7.831411096691011,1.7440087624390093,1.391496914232234,1499.9995809228044,0.3556057433748331,0.014560138575693984,1.2935713219931468,4.988193267342088,0.9246523645424091,5.460732710667898,0.008171687292350072,0.0002211774735032155,600.0,969.8019607271394,655.0517407377686,763.1641965909961,196.47958520912584,638.4099782481959,400.27644906510545,583.1657625506017,408.3174187548552,596.3136712523801,408.3174187548552,164.8663333236137
138,90.0,360.0,0.3388888888888889,3698.926603722627,19.12058951393449,8.007761679648013,1.6479439603625574,1.5384615282003862,1499.9977086176968,0.37597587121828396,0.011612330952989997,1.3000019945383834,4.422362540667494,0.8073930410619852,4.787715197693164,3.394344947338368e-07,1.220591249184186e-05,600.0,1219.8510505519926,822.6361595633407,825.3954167595798,231.04747054382156,836.4141496107025,546.290822830336,772.5870171861642,531.1817311727658,581.3482429381766,531.1817311727658,207.37467859383872
139,90.0,396.0,0.3161616161616161,4401.715339915204,19.143830290188983,8.584545754942068,1.7185086942840082,1.6923038714589287,1499.9999999946845,0.369311886427377,0.00985397291818704,1.3000029351177838,4.2423455998652315,0.7133668386183586,4.5768268542041675,2.2704452895538907e-06,0.00031275177726610944,600.0,1544.700682030239,1037.0797243919285,940.677518919279,279.2750993631897,1037.5664208156534,768.1678137159298,961.7395370488814,581.2604585420158,596.915787753143,581.2604585420158,262.5991159451406
140,90.0,432.0,0.2972222222222222,5346.29676958581,19.85186940464674,9.097805090246824,1.8167075046955825,1.8461437369521552,1499.9999189073444,0.3634751290398764,0.008792299329473936,1.3000071888825278,4.08192883854197,0.6391516067999315,4.390178766027673,0.0006652587413320532,7.945325593849998e-05,600.0,1982.5274769033979,1331.582988096005,1086.4491251968557,345.7282657339635,1309.7476661291973,1083.4399491462382,1217.785665348487,631.7355783229481,633.8382530576584,631.7355783229481,337.0296710735777
141,90.0,468.0,0.2811965811965812,6608.402837938773,20.9115121108677,9.86025844018151,1.962340345022411,1.999995569650045,1499.9999072868754,0.36342090469216015,0.008116605847396664,1.3000029600854073,3.9740271927192974,0.5797005862327393,4.26530217601049,0.00012496372352366336,2.935317812740573e-07,600.0,2550.598827059124,1725.8278768665105,1294.8760673481088,437.1006084507635,1662.8982433854103,1518.9065845370105,1549.3398979107924,669.2681189449636,686.7164889486089,669.2681189449636,433.60180060005104
142,90.0,504.0,0.26746031746031745,6368.0441382594845,16.420948454609313,10.279912733150658,1.926891465200355,1.9999999978082887,1499.999990993185,0.3845362566462509,0.008252967520303188,1.4000000099405585,3.9751170990971243,0.5511127732682073,4.266560875399919,1.0859732546233811,19833.259095061145,600.0,2508.33691388115,1719.5261366358259,1261.5231952645768,419.48849673375815,1601.9764901280191,1624.5530637901734,1492.5473523596652,668.8732889468083,698.2567238680185,668.8732889468083,426.41727535979544
143,90.0,540.0,0.25555555555555554,100.0,6.013380255800554,6.000000000236545,1.4098398211784193,2.0,1500.0,0.014364296238513232,0.001609067622970659,1.5,16.656760515885786,0.27747743038636824,24.911134066512293,4.620217780834112,2402704.813050766,600.0,619.2412284850066,216.9704905558225,206.69939144626485,7.15495683093067,6.003568335189102,629.0872479638546,4.014269271443112,19.620620964010815,136.13797704749894,19.620620964010815,105.27100884245112
144,90.0,576.0,0.24513888888888888,5377.292335200764,8.214363272670395,10.713359374839198,1.9998403883812241,2.0,1500.0,0.49697588461879916,0.007885493697704547,1.6,4.448771007859197,0.4937111348777135,4.818781531909052,4.954609859580755,129541.01786272936,600.0,2194.220487169635,1529.839892421024,1065.211769475619,347.93825717667386,1208.714120304516,1732.687396739677,1115.9029102260313,524.3548286018282,667.16596909978,524.3548286018282,373.0174828188379
145,100.0,36.0,2.8666666666666667,203.0210322586583,24.999999999998177,6.0,1.0,1.9683560657913277,100.0,1.5782891155126746,0.052428909832840195,1.5241144893131549,10.108484063938377,8.886406569563722,12.400900133925258,-3.7675453422196714,546259.0234744049,600.0,52.896586828566655,11.243676210112817,265.0533896584403,12.920758962548264,20.084221429692697,2.6688308474968254,16.371475462757076,79.17595782514898,19.095922368838547,79.17595782514898,8.99241976085633
146,100.0,72.0,1.4777777777777779,412.2731575935638,25.0,6.0,1.5448250740967915,1.3196667067759695,345.00484440108426,0.8012547148549998,0.03280586012685609,1.3178373037483928,10.774466415589872,4.376161148107604,13.44344287223371,-0.4985948976393466,427665.1958566972,600.0,84.15102716172456,39.62161419742149,317.88564686632714,24.57602712648317,38.26390483681256,8.15506259946952,30.667230226051615,67.37189049849474,63.928251045158376,67.37189049849474,14.305674617493175
147,100.0,108.0,1.0148148148148148,993.8763725712832,24.999999999999964,6.00000000000056,1.6801598906297779,1.3797337073181186,494.989178028878,0.8584902884981577,0.032804015310690486,1.317806153122528,8.059420555785904,2.917426577978918,9.416904272719519,0.3134140015580371,191052.2407323402,600.0,222.536801678131,133.79262110142204,416.56803115587735,58.074149372062344,123.31858918291262,30.085783449586792,105.54173046555358,137.3040775654203,143.83727606433618,137.3040775654203,37.83125628528227
148,100.0,144.0,0.7833333333333333,1646.4792620255178,24.999998602304622,6.107570278344217,1.6756752464409277,1.3722251344452001,644.631866886359,0.7999849863290436,0.032612818496572486,1.3565759251758214,6.466465682392705,2.20089259108362,7.296850486278839,0.18267076573493846,42142.83374229597,600.0,392.4246147726179,254.7638489238328,507.03312681413246,97.54486970882098,254.61810870019053,65.79247962902281,225.64245562131146,228.68035141906907,239.89715732880464,228.68035141906907,66.71218451134504
149,100.0,180.0,0.6444444444444445,2331.074030675378,24.999797866176248,6.384961349246218,1.6890619228712176,1.6042882129218792,720.4311341855432,0.7248782998039353,0.019709549048099437,1.2978257699351214,5.579723157688212,1.714082514461982,6.18146286243483,-0.0005775063785478096,8.05245501950788e-05,600.0,594.4682946522781,395.201474160861,600.7339227212441,140.67931268824182,417.77592987985935,119.13002383282341,377.1071803798213,318.6524172323521,247.50780939926616,318.6524172323521,101.05961009088728
150,100.0,216.0,0.5518518518518519,2462.890629422526,24.988651696563128,6.53323411739655,1.71180264458854,1.557679066471892,888.8329911153231,0.5320902983224881,0.016132682878726174,1.300092807121485,5.509322067633044,1.4043189962057019,6.094735400145924,1.1563059333141723e-05,2.407836498135961e-06,600.0,658.1966788461207,432.90105291887414,622.6339131073084,149.1605362707191,447.0405975885617,161.01073826531407,404.1013215050416,327.7857238647179,290.71362285941836,327.7857238647179,111.8934354038405
151,100.0,252.0,0.48571428571428577,2638.247055527247,23.886756218533982,6.844709867280315,1.713586917118688,1.166529694273211,1384.7777313597687,0.43807426736155747,0.024573802885871666,1.300000218722375,5.346249310219182,1.2397875155714135,5.894841503680112,0.0017535958560390696,0.13240234060578052,600.0,738.1049162122454,484.71417631313795,655.2677636335588,160.52407069254713,493.4762489441567,212.09488541035947,447.5518220261234,350.39304798737123,602.8185337228374,350.39304798737123,125.4778357560817
152,100.0,288.0,0.4361111111111111,2950.715062104074,21.235312562700734,7.344173765535431,1.666486867923901,1.23115169318601,1499.999990011753,0.42196281443795236,0.019837063596277505,1.299596158222878,4.954971193131607,1.0720857210057169,5.420782531880557,0.002636043868591287,3.0841929048863745e-05,600.0,883.3567488947735,576.6598755322227,709.7126418283997,180.99134939970875,595.5059973293576,288.2294824439639,544.333782945619,414.35804603393785,635.9830170053673,414.35804603393785,150.17064731211153
153,100.0,324.0,0.39753086419753086,3394.2566982355565,19.605426569226225,7.647302646436385,1.6274757709121472,1.3846124886997555,1499.9999213211217,0.41540231009992057,0.014975459594450156,1.3000027871372013,4.548071887804903,0.9286810698556002,4.935895037036207,7.75783235162919e-05,0.0004297369590525661,600.0,1100.6493119545453,710.8536097869583,772.2380572321845,210.4949891639659,746.3067387604052,401.85628583482713,687.6679250200713,499.76738970121056,607.2696945048194,499.76738970121056,187.11038303227272
154,100.0,360.0,0.36666666666666664,3981.399955541334,19.832008632802758,8.277757152892972,1.7174191473187432,1.538441397213982,1499.9974956610288,0.3901706911885092,0.012196559832992546,1.3000191900361495,4.440716452181542,0.8135193234659572,4.809302811773771,7.881955339072988e-06,0.0005383305262908524,600.0,1376.7700767509712,878.3785191868119,875.9758498199642,250.2987117345022,896.5670288598217,569.424468058765,827.8538722482543,526.4237815442386,610.5803465683426,526.4237815442386,234.05091304766512
155,100.0,396.0,0.3414141414141414,4787.287803854159,19.730536887073804,8.888089766388102,1.7855243210455816,1.6922892967405938,1499.999999998395,0.38971830280214215,0.010384466693703059,1.30001413129518,4.227744659100403,0.7202894374218779,4.559788799050256,0.000195088919671349,0.00014383475523171846,600.0,1756.0327966025602,1117.909150684806,1007.1478311584168,306.1860322955514,1132.3502694395972,801.7147044476554,1049.8924434507335,585.6124366404935,629.0402255883722,585.6124366404935,298.5255754224352
156,100.0,432.0,0.3203703703703704,5873.3545263127135,20.557686723166924,9.524309157683087,1.9042499638311385,1.846157257238138,1499.9999999995118,0.3855982189573818,0.009318506472002913,1.2999975980330056,4.082123808188551,0.6468464381937503,4.390404892850548,-0.00010592878033222064,0.0007921563177196104,600.0,2264.3080097690995,1443.773954594822,1181.7538693869976,383.54683783347036,1438.79872397085,1134.6558442811613,1337.7705860060971,631.6705051992066,671.7825215778531,631.6705051992066,384.9323616607469
157,100.0,468.0,0.3025641025641026,7368.0334532799725,21.332180381083358,9.988857402154393,2.0,1.9999999974206963,1499.999999999998,0.3972054288222967,0.008660374853478557,1.3000000016765492,3.845258605866,0.588085852867461,4.116972130014268,2.4798388587043974e-07,0.00023331876866500178,600.0,2968.5810785164467,1911.149129943753,1394.947499957164,493.37101963817724,1916.1347021081822,1597.5711371037767,1789.6729005193524,718.3628950422485,732.7261409982902,718.3628950422485,504.6587833477959
158,100.0,504.0,0.2873015873015873,10000.0,25.0,12.0,2.0,2.0,1500.0,0.3966335604603627,0.011801466899294046,1.4,3.3326963121053663,0.5878171473634645,3.5338956514492885,-2.586951735904334,3742.711874708105,600.0,4055.116308444284,2735.190947294276,1976.0861265923431,694.7843250036159,3000.573428691045,2178.0005816010935,2829.7383359066907,974.9723580889283,998.4837224533524,974.9723580889283,689.3697724355283
159,100.0,540.0,0.2740740740740741,6177.806835058413,11.976072020443707,9.594301512100655,1.9999998199012148,1.999999974291906,1499.9999999999795,0.445577185780652,0.008405138312413525,1.5000000192810914,4.173095110498149,0.5252937365435234,4.496105776690873,3.6842545267112534,83932.49354808891,600.0,2630.1844957177927,1699.960046569539,1131.7560637669583,405.61728082660477,1480.3896559934763,1735.8287185368292,1374.035029844264,602.319198256431,711.1313911886066,602.319198256431,447.1313642720247
160,100.0,576.0,0.2625,9317.175192876393,16.74061387207536,10.942664842419111,2.0,1.9999999998434002,1499.9999999999998,0.4225308813408231,0.012585964128235387,1.60000000012528,3.445389633123892,0.5328522939901663,3.6610999937145388,1.0096072509810377,73280.17816729449,600.0,3978.7262068503856,2708.4768454194013,1659.0381949609323,641.6370637793489,2704.2442756840323,2562.3821440202714,2544.9114224884147,908.3988268526363,1064.8574807432283,908.3988268526363,676.3834551645656
161,110.0,36.0,3.1444444444444444,100.00000000000011,24.292500373614594,6.000000000000207,1.0274086357492815,1.6461689017744237,104.93365676776911,0.80004298296388,0.03628871047170478,1.7367289914400574,13.490137982169644,9.183686591767106,18.15377455067915,-3.43727570518171,558997.8305529994,600.0,20.559179534202347,-4.459755275709492,224.4071937912169,7.1549568309306775,7.412822621397452,0.9628162636128302,5.508496303115048,36.945867696664195,10.179171329810467,36.945867696664195,3.4950605208143988
162,110.0,72.0,1.6166666666666667,412.4199797159925,24.99999999999998,6.0000000000001235,1.3998353009961162,1.3333217576135483,337.28976284818583,0.8015400643027494,0.032952756684927524,1.3341760005977192,9.96384670399201,4.3871864755900924,12.179538117957431,-1.368533536243513,439996.17126966506,600.0,92.31685939658227,40.659109455843435,318.181819911081,24.584263003209173,41.39164240159944,8.137923271520467,33.8617093457693,82.08014371547614,62.65135831947302,82.08014371547614,15.693866097418988
163,110.0,108.0,1.1074074074074074,994.6691666270401,25.0,6.0,1.678272803493463,1.3816771050255423,493.7389816659633,0.8591750879525248,0.032817492343333775,1.3192847163530788,8.049050355989664,2.9180992591485126,9.40257821866382,0.30209147874068165,205481.4635495589,600.0,239.18966821231345,133.966524083417,416.69263608933005,58.12097087948085,123.57596519282075,30.108433466838033,105.78685372195612,137.72279764442942,143.574011935725,137.72279764442942,40.662243596093276
164,110.0,144.0,0.8527777777777777,1646.5108150168821,24.99999958688144,6.167667375546722,1.6907372510621859,1.3744473467851916,642.5306812729469,0.8000002856681819,0.032478891574712926,1.3588116710226736,6.517488603378377,2.201584706409705,7.362368542066634,0.21542983292890483,53443.919779479525,600.0,416.9324720421998,253.96023428258917,509.2506992980119,97.54681976507324,252.6296423692101,65.49795165599575,223.6387387576638,224.62838740656022,238.12645237766898,224.62838740656022,70.87852024717395
165,110.0,180.0,0.7,2428.990173153101,24.99999999999834,7.0772516625631745,1.7950512383546784,1.5084125467782512,764.9406941039712,0.7553205122295926,0.02249779124965212,1.3000000150054645,5.784786693454927,1.7287039363990493,6.435580049381658,0.0013637534613319957,0.00010331635903583611,600.0,632.7349822851876,405.0153284457567,644.2757509422356,146.97427594542768,419.8927811636218,118.80017666372683,377.43142879350603,293.9844454382301,281.57764572326636,293.9844454382301,107.56494698848189
166,110.0,216.0,0.5981481481481481,2540.4899368350707,24.99999996750389,6.755483069032775,1.7463938766962377,1.235102059391742,1121.0524970413833,0.5486059438138822,0.02607731758781007,1.3000010673610467,5.531635664255021,1.4494638387315373,6.122195395122825,2.093638211420057e-05,1.206808329731336e-06,600.0,700.6359979148077,443.6832634649153,641.991622036711,154.17795487035377,459.265593584102,158.5552271434221,414.96387698748106,324.851871679689,469.98391628993875,324.851871679689,119.10811964551729
167,110.0,252.0,0.5253968253968254,2775.682396318782,23.444557884650067,7.052915636335405,1.7247455787401822,1.0823118296704632,1492.4923600502668,0.4695882076240323,0.029218830127749618,1.300034185904637,5.2557267845482345,1.245722028388602,5.7844740977542815,5.831792266874913e-06,0.00017725747797157354,600.0,815.0963871508202,510.7727086074817,680.3339678047643,169.49264656350982,528.1253212170866,216.04154914000188,479.8504322798146,363.89156159767555,716.7279729767469,363.89156159767555,138.56638581563942
168,110.0,288.0,0.4708333333333333,3130.0481562839077,23.41662330995312,7.117753317150791,1.7328764224068471,1.2307694393571085,1499.999999970635,0.40591239582584865,0.021302035820728194,1.2999997797045413,4.998284492595793,1.077141751088222,5.472878528101011,8.16554377962575e-05,0.00015311677066875715,600.0,1000.9656621277587,611.935227934671,724.3009884861602,192.8586517714689,626.2244898065733,307.6800471772578,571.9199028833511,406.50709326694806,682.5265090592171,406.50709326694806,170.16416256171897
