,scenario,year,battery_energy_density,success,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub_non_wing,Aero|Cruise|Cd0_wing,Aero|Cruise|f_total,Aero|Cruise|total_drag
19,conservative,2048,264.9323466141448,True,96.56064,241.4016,0.4888888888888889,2239.213665130103,26.13140886229804,10.204037247733394,2.2742165241193995,1.579713842209284,424.48194168275455,0.37037610673580706,0.04522274227596601,3.000000004276479,7.379008775931813,1.4533133099899442,8.491956654090538,3.154543293248935e-10,2.1893215080166803e-05,600.0,565.7638444706818,325.5117864352149,640.1020940302791,107.84061921252953,303.4572438013313,105.21835920128227,263.68642190978255,168.843446539314,191.15896352770525,168.843446539314,101.9246172026393,0.2729121403446563,0.009153409031417752,0.6609384651468454,1498.6540342266242
20,conservative,2049,269.8760274614728,True,96.56064,241.4016,0.4888888888888889,2216.729060535313,25.889626666007572,10.191408046401053,2.2606345726710013,1.5752794095478373,425.6768645883143,0.37008124670380604,0.045222659345061644,3.0000000004167218,7.373016981348544,1.4533133098652908,8.483943813125332,2.6292745758382807e-10,1.3457885705830477e-05,600.0,551.8059675490758,322.4346469131709,635.7993502832101,106.69276428896403,300.65427302594753,104.62827741451349,261.2852123214038,169.16253271195515,191.15861346619673,169.16253271195515,101.26505766714168,0.2729121403446563,0.009153409031417752,0.6572318139564066,1490.249336886475
21,conservative,2050,274.7894660381017,True,96.56064,241.4016,0.4888888888888889,2195.4162691622737,25.66038135460109,10.17910720854374,2.247676885625701,1.5710646070978709,426.8188570581468,0.36979754476094384,0.04522263965696903,3.000000000152023,7.367195125660056,1.4533133098575421,8.476160393690916,3.646327684236894e-11,6.711942465570454e-05,600.0,538.5947883575011,319.5185612872817,631.7051859169056,105.60592624513114,297.99893062633896,104.06909631005148,259.01070380834153,169.47334973540853,191.15853027730316,169.47334973540853,100.64011852649024,0.2729121403446563,0.009153409031417752,0.6537192681985864,1482.2847665853753
22,conservative,2051,279.6683151617472,True,96.56064,241.4016,0.4888888888888889,2175.2524640839147,25.443440172939994,10.167502763465567,2.235384045805083,1.5670235441388698,427.9195420629037,0.3695252245054506,0.04522494841108282,3.0000000115887007,7.361675985972928,1.453313309996282,8.46878365096225,1.9846702059567178e-10,3.445980833784533e-05,600.0,526.0869570206579,316.7581539466447,627.8344665147814,104.57875684955448,295.48332040539145,103.53970063170186,256.8553588964049,169.7687181918612,191.16828804757262,169.7687181918612,100.04829997100578,0.2729121403446563,0.009153409031417752,0.6503938223049704,1474.7444384506484
23,conservative,2052,284.50835385341065,True,96.56064,241.4016,0.4888888888888889,2156.1430647292127,25.237561084245975,10.156434041018947,2.2236789386925286,1.563210127418176,428.96344315777526,0.36926695252088293,0.045225521509909807,3.000000006100548,7.356366003322209,1.4533133097160849,8.461688267627993,2.886757499709347e-11,1.9421841743694623e-05,600.0,514.2368222691786,314.14181521670287,624.1625630115095,103.60627125368973,293.09893821969666,103.03768359650115,254.8123963604286,170.0535500437735,191.17071126657112,170.0535500437735,99.48717682033677,0.2729121403446563,0.009153409031417752,0.6472403576019166,1467.5940714373246
24,conservative,2053,289.3055011257748,True,96.56064,241.4016,0.4888888888888889,2138.009560209443,25.04201923998536,10.145827959497293,2.212520659039332,1.559571139824438,429.9643555038442,0.3690205480497456,0.045226670282857186,3.000000000013376,7.351252023164373,1.453313309277573,8.454856462425774,2.241478114228812e-10,9.223960662391939e-05,600.0,503.0025735461188,311.65891702815145,620.6733462381526,102.68432754230346,290.83611247069297,102.56112587569297,252.87354903196416,170.32847892246244,191.17556796740345,170.32847892246244,98.95455989297373,0.2729121403446563,0.009153409031417752,0.6442468177736023,1460.8063282858884
25,conservative,2054,294.05582872017504,True,96.56064,241.4016,0.4888888888888889,2120.8220478001035,24.85666767744147,10.135645319699554,2.2019012070559536,1.5561568188312134,430.9077272772352,0.36878357930386585,0.04522527646459391,3.0000000085471976,7.3463446475014385,1.4533133098409552,8.448302204163573,6.0325078266032506e-12,4.776858836283832e-05,600.0,492.3517831092797,309.3053191988232,617.3605838544767,101.81127311988033,288.6907910754521,102.10940204545959,251.0352963882968,170.59286574484995,191.1696751350276,170.59286574484995,98.44965989075747,0.2729121403446563,0.009153409031417752,0.6414092746776753,1454.3723020758111
26,conservative,2055,298.7555727170641,True,96.56064,241.4016,0.4888888888888889,2104.487868500912,24.681449940831712,10.12553911858092,2.1917789526472724,1.5531055426059595,431.75426800880865,0.36854116881572774,0.04521269053228763,3.0000002385099527,7.341652834827684,1.453313316335329,8.442037262235344,1.0233975444862153e-08,3.5854083509547096e-05,600.0,482.2473528067319,307.0684306356731,614.1957897849755,100.98228310147738,286.65041998683756,101.6810459515097,249.28673057570356,170.8461579140465,191.11644442271418,170.8461579140465,97.97037717376301,0.2729121403446563,0.009153409031417752,0.6387185206963808,1448.2711148672831
27,conservative,2056,303.4011439587491,True,96.56064,241.4016,0.4888888888888889,2088.995850626746,24.515333431018345,10.1160513782057,2.182172492863074,1.5498571103382057,432.65924034080973,0.3683070435726829,0.045220877950539105,3.0000000000191007,7.337238865591959,1.4533133098883868,8.436144581912894,2.0886782081674937e-08,1.2471510381933378e-05,600.0,472.65739887322553,304.94523101584264,611.200068005103,100.19668423514179,284.7114410330988,101.27449698449988,247.62447233367195,171.0849147038781,191.15108346640352,171.0849147038781,97.51526095271831,0.2729121403446563,0.009153409031417752,0.6361647444314161,1442.4805196699658
28,conservative,2057,307.98913723739133,True,96.56064,241.4016,0.4888888888888889,2074.3203243937573,24.35508396540658,10.107836839213967,2.173000469567456,1.54686387221826,433.496451569848,0.36812595858091496,0.04522214398833659,3.0000000014843837,7.332897912146221,1.4533133099255098,8.430350568463366,5.539213532301801e-11,2.8622326619382766e-05,600.0,463.5495466443568,302.93407518243777,608.3889770009458,99.45307554981326,282.87865851205305,100.88651629261327,246.05386306869232,171.32016208257588,191.15643488953975,171.32016208257588,97.08239295768995,0.2729121403446563,0.009153409031417752,0.6337276092847786,1436.9544039843665
29,conservative,2058,312.51633921558044,True,96.56064,241.4016,0.4888888888888889,2060.346772237071,24.203953225726615,10.099398697646897,2.1642467561082466,1.544013346323808,434.29676320335693,0.3679292101982622,0.04522376372818699,3.0000000060342984,7.32874928810872,1.4533133099638311,8.424814365988563,1.8586714389812187e-09,4.2068041711821345e-05,600.0,454.8996654578913,301.0193298488655,605.6886951033231,98.74556781509725,281.13211289409116,100.5186359674592,244.55693416282304,171.54539546959333,191.16328103715324,171.54539546959333,96.67123314831883,0.2729121403446563,0.009153409031417752,0.6314167363767784,1431.7145833523657
30,conservative,2059,316.97973506097327,True,96.56064,241.4016,0.4888888888888889,2047.0600732944808,24.06046578630757,10.091183886586375,2.1558941362272375,1.5412062318810034,435.08777817485566,0.36773655960600377,0.04523082046669434,3.0000000217504152,7.32475977634717,1.453313308696257,8.419491509594756,1.3995169467762025e-09,4.418473407510025e-05,600.0,446.68128080156237,299.198781958587,603.1133378413098,98.07331985287198,279.471291318627,100.16909670842307,243.1334565705868,171.7623682265656,191.19310824706773,171.7623682265656,96.2804615507193,0.2729121403446563,0.009153409031417752,0.6292210739384955,1426.7359982881699
31,conservative,2060,321.3765137903132,True,96.56064,241.4016,0.4888888888888889,2034.430520321279,23.923841757647143,10.083453567718102,2.147937011925491,1.5386523889597399,435.8099313553472,0.36755487969644807,0.04523040582013539,3.0000000357360186,7.320952879194238,1.4533133093297639,8.414413228281127,4.584288504361211e-09,8.828347584176493e-05,600.0,438.8688411273625,297.46765447849674,600.6686619721618,97.43475867194226,277.89149225410574,99.83648680202278,241.77925009476468,171.96975543575022,191.1913537311676,171.96975543575022,95.90865395744048,0.2729121403446563,0.009153409031417752,0.6271317555558635,1421.9985445189757
