,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|Cd0,Aero|Cruise|total_drag
10,110.0,241.56157850750466,0.5442593194003892,2807.00557472113,3.1752395116066277,476.4258915791019,0.1400110478436004,0.4226834859517893,6.614969178223011,12.000095029573787,7.487961118207813,4.4988543750645e-05,600.0,1293.2203029175162,579.7001261287846,196.85651124288032,137.23534178192858,424.34144424467,234.40571936764778,374.86914400444505,217.1563757382445,217.59086369124168,217.1563757382445,219.84745149597777,0.024784585143473932,1782.3799807744072
11,120.0,242.86215476451807,0.5829963389210002,3102.2726391904644,3.4116454361620066,433.8786208401768,0.14000023300341738,0.43427198690448615,6.742429809667107,12.000002468746489,7.653016267304574,4.5525320646121974e-05,600.0,1483.7089076431766,661.1777247257064,204.5807233149142,152.81203075207884,460.11196657064386,259.0797062246606,405.3660061385311,207.8904183235322,208.31843247729637,207.8904183235322,252.23051429934,0.02379664064635771,1996.9770016078514
12,130.0,244.17939231732194,0.6212843493176675,3426.969210131319,3.3549675414061553,471.49230742423026,0.13999999999592452,0.4086962907556396,6.35988803175589,11.999999999809168,7.1604769264055355,2.6785498585303477e-05,600.0,1719.1144597863406,722.1269373630729,215.58029884521972,170.15268960754213,538.8411231487,286.11670560544917,478.5951055150752,237.47387931417342,237.89677974821888,237.47387931417342,292.24945816367784,0.02509387319057145,2058.6015977481984
13,140.0,245.76922337046975,0.6585289686354305,3861.7682453754487,3.5154997954340406,455.8256729271712,0.13999999998850773,0.4060961829527794,6.287405710221226,11.999999999519877,7.06810026361946,7.944889071049871e-05,600.0,2011.4128107181346,828.6439917532881,228.02189222047616,193.69846409427254,614.2069437474825,322.3937198303116,546.3657986365207,243.7217809974716,244.1374546324355,243.7217809974716,341.9401778220829,0.024906181492627785,2272.721604821526
14,150.0,247.58082961649805,0.6947516296848928,4435.751778359719,3.7126588683017823,438.0011428918715,0.1399999999947902,0.403162582568958,6.206094221704659,11.999999999764835,6.964824170813913,2.9660570178607393e-05,600.0,2393.960635444185,972.3057408236642,244.18025314523163,225.31059509850678,714.7412881432741,370.2809553478555,636.8792189970467,251.00330046212818,251.41042108453405,251.00330046212818,406.9733080255114,0.024682555264433942,2549.2016021374893
15,160.0,249.71258963783782,0.7296255062618877,5242.196589283208,3.9662794997405753,417.1869927624659,0.1400000828943129,0.3996608099416698,6.110911297108047,12.00000043970206,6.84440014046304,2.72261297731683e-05,600.0,2925.632345304292,1179.3925019943213,266.5112540163512,270.65527010184286,857.842036058361,437.5580947110291,765.9103035621995,259.91357511929783,260.3101492114057,259.91357511929783,497.3574987017296,0.02441007751240746,2927.02619912749
16,170.0,252.37987059931095,0.7624766817517327,6506.662449715061,4.3223907369390915,391.33302988519205,0.14000000162207715,0.39518484697288075,5.992306502439562,12.000000013543392,6.695046740215358,8.299985735160935e-05,600.0,3746.9576241930986,1515.0803981763602,300.9263150650194,343.7072227063327,1085.836054458512,543.0374888850989,971.8621396070736,271.6392479819504,272.0218302281264,271.6392479819504,636.9827961128268,0.024053306945419586,3498.9860531912436
17,180.0,256.30752723205865,0.7911702535599683,9128.801184222431,4.948055738226328,353.68445998901706,0.13999999971891644,0.38797272278254286,5.812807831800432,11.999999997356706,6.47047907208454,3.6695623615279106e-05,600.0,5409.444208745592,2246.6893025413915,371.0093557483352,501.6643748783905,1570.4632680752013,761.7474173125133,1410.8385302730733,290.8217425546154,291.18152558285374,290.8217425546154,919.6055154867505,0.023502915390082275,4620.86806393123
18,190.0,257.09153199963583,0.7222222222222222,9999.999999126758,4.999999999884816,357.5891331778607,0.1438758142466784,0.38095351736740407,5.6328666607638445,12.03357905668971,6.247103947992459,17921.564161261562,600.0,6119.666422473391,2461.5187911269154,396.8587719783582,555.8274599482179,1775.2949965569946,832.023385997497,1600.7417328697265,311.9911545755873,312.34250370053417,311.9911545755873,1040.3432918204765,0.023993522252556455,4846.402767027277
19,200.0,267.13087141499034,0.7555555555555555,10000.0,5.0,328.052345354485,0.17098492420794736,0.43138174920545225,5.632866660659647,12.00000017590387,6.247103947863611,38929.50429283094,600.0,6182.837533348288,2461.7818460531776,396.8587720029985,555.8274600028927,1775.2949967448603,834.5200804090576,1600.7417330425255,311.99115458845705,312.4055797455737,311.99115458845705,1051.082380669209,0.02399352225270883,5232.293788866204
20,210.0,257.4541320765099,0.7888888888888889,9502.509254723938,4.999999999953353,327.72097595706606,0.16278935816106932,0.4162213810476998,5.763058025533604,12.445807937485755,6.40854711812585,105989.77882014091,600.0,5975.148388355714,2346.6450079389674,381.4735798918632,524.8029930287785,1648.8657953160375,764.5137919815224,1482.7868282105887,296.4698833924138,296.8309333553088,296.4698833924138,1015.7752260204712,0.023573799368974135,4775.064788295043
21,220.0,244.7527876805996,0.8222222222222222,8947.352655410596,4.99999999998812,308.1161555689795,0.17337878757848935,0.4209279621264179,5.919997368060424,13.468768325406355,6.604370894587903,81850.09802346278,600.0,5559.703116238133,2218.7767334643468,364.48479178697323,490.4825752526418,1511.3778096732544,665.0754993293748,1354.7622927632215,279.14948854849143,279.4470763708683,279.14948854849143,945.1495297604824,0.023096672576217663,4228.1916493773015
