Unnamed: 0,success,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub,Aero|Cruise|f_total,Aero|Cruise|total_drag
301,False,150.0,210.0,0.8031746031746031,10000.0,4.614312751086401,493.1669312491156,0.104199719949646,0.2446869084871109,5.2398978310821605,12.000000033358218,5.765218280797851,24.213447533813422,600.0,6078.520381492854,2364.6437310737188,405.9291435911982,555.8274600028927,1908.4341569947687,833.6720090656751,1734.5397022185423,366.32641512510304,366.4402412603156,366.32641512510304,1033.3484648537851,0.6429491768761383,1.628527954869167,2794.4341395406136
302,False,160.0,210.0,0.8507936507936508,9548.964766696856,4.545969568466963,498.1616125947678,0.1035147552803659,0.2458696361998118,5.2786818281537515,12.00000000000011,5.812421583101787,56553.0185801242,600.0,6020.443919554371,2245.6247479862313,393.0154502319419,527.6894346748053,1808.9676698769051,796.0888468111823,1642.854811918352,360.4006226078932,360.5209313246221,360.4006226078932,1023.4754663242428,0.6429491768761383,1.5986652076290175,2743.191862649487
303,False,170.0,210.0,0.8984126984126984,6381.966241138605,3.991084219668275,535.5840248131284,0.1007743253070607,0.2604123411097359,5.62872258828909,12.000000010092418,6.241979946999243,178097.0289291831,600.0,4134.312878933308,1430.8938985377872,302.3700851695743,336.40481533548007,1133.8214205860288,532.2079569789255,1022.4265850464096,312.50358786032893,312.69545735704276,312.50358786032893,702.8331894186623,0.6429491768761383,1.373517793080728,2356.8554661744333
304,False,180.0,210.0,0.946031746031746,4080.404391929071,3.455415139662904,556.684648195199,0.1062064042672448,0.2892130406268112,6.042858523174057,12.00000001897845,6.7586095342198265,294644.4127191544,600.0,2713.964899581263,867.812952805007,235.76683331412264,205.67128746028257,675.2440713746527,340.4730863572873,603.7342993805735,266.55389488639264,266.87280347633185,266.55389488639264,461.37403292881464,0.6429491768761383,1.1851499689587848,2033.630140540015
305,False,190.0,210.0,0.9936507936507936,2473.8105687305406,2.9479767438606,519.0383679674463,0.1400010482100628,0.3630870535649584,6.550950091814203,12.000000001816131,7.405417718681178,382095.0133776401,600.0,1688.585731567457,495.9900212979814,187.48075399246343,119.89240672566592,377.6262273500927,206.69934051649776,334.05415639012716,222.02435871573792,222.59375609933463,222.02435871573792,287.0595743664677,0.6429491768761383,1.0313400095308154,1769.7035678694187
306,False,200.0,210.0,1.0412698412698411,1925.5173057419915,2.8362976451744317,426.29835694899174,0.1887588033950399,0.4589173491686878,7.065593268832329,12.000000007457205,8.075823511492745,444303.9231702554,600.0,1349.6415874832592,381.062122702796,169.4289128689904,91.9459500662135,272.52025873549974,161.0847459192046,238.42983975588103,186.6921715915123,187.401387054266,186.6921715915123,229.43906987215405,0.6429491768761383,0.971591098222384,1667.1788325331568
307,False,210.0,210.0,1.0888888888888888,1729.4418831641196,2.8098643188409347,348.08748787961287,0.2641730405480743,0.5669173601824609,7.341562955414683,12.10386276747254,8.441917260404136,484459.50456105167,600.0,1238.9523330926477,341.64153961510476,162.7312648068416,82.14799822447395,235.5686239656353,143.541221946088,204.86363817800876,170.85101510392158,171.62109880569827,170.85101510392158,210.62189662575008,0.6429491768761383,0.9488838202915896,1628.214814460193
308,False,220.0,210.0,1.1365079365079365,1665.57451862931,2.8754183815568752,319.17924032746174,0.2760021454667504,0.6039997240324858,7.610253908046963,12.116786248555355,8.802939939183217,538436.0502568383,600.0,1226.8215096483302,333.3648671670083,160.18960897908482,78.9805510506769,218.85925735909515,138.13138799110564,189.20662075809312,157.1246302033419,157.8768599444481,157.1246302033419,208.5596566402161,0.6429491768761383,0.9413046818662828,1615.2095706136524
309,True,10.0,220.0,0.1343434343434343,1711.700778859805,3.973620999668469,237.97909344234225,0.1400000000049584,0.613689700392706,9.845693131246747,10.869227058479014,12.000000000199751,7.560395413404909e-05,600.0,433.556721894007,438.7466683302078,158.139150023929,81.26693366509022,173.85274515894392,158.36042791521615,142.64173156927603,84.55460284229588,85.01845151305324,84.55460284229588,73.70464272198119,0.6386737386238545,0.9425125457237382,1774.976356553077
310,True,20.0,220.0,0.1797979797979798,1806.2166218036448,4.057384435202192,234.41929409329288,0.1399999999989512,0.6104197732799145,9.798139247888118,11.172651290744009,11.928064245942766,5.684537506497656e-05,600.0,491.1418144251044,468.21087537854146,160.9000855237234,85.97138606347005,184.34282021384368,162.49389411199832,151.42579588452625,85.57754171476876,86.00856862913169,85.57754171476876,83.49410845226775,0.6386737386238545,0.9535968739156244,1795.8507953689182
