,scenario,year,battery_energy_density,success,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub,Aero|Cruise|f_total,Aero|Cruise|total_drag
56,nominal,2045,450.9745373500204,True,96.56064,241.4016,0.4888888888888889,1816.209341624113,3.6970928082733048,283.4117402093014,0.1399999999996881,0.6067331283110228,9.063038099076467,9.04828831672638,10.838922931497441,2.5396293847771116e-05,600.0,535.6127014626,431.9238285279591,162.20757631283456,86.47027479428793,200.39740777534485,202.17739753267776,167.5636364519474,103.64002031843503,104.38042815074957,103.64002031843503,164.25242936380556,0.6302766233350965,0.9463602115650146,2145.8375078508475
57,nominal,2046,459.0014545557154,True,96.56064,241.4016,0.4888888888888889,1798.036833081918,3.682972907020631,284.1726999173091,0.13999999999961632,0.6073597126387782,9.072003132300324,9.000045687583984,10.851954397628838,2.654687960050882e-05,600.0,523.4982910677547,427.31191788817455,161.66855523862955,85.56322125376707,198.19623151144157,201.2500685577389,165.68783531515675,103.39125950563351,104.14164896980087,103.39125950563351,163.39480439912086,0.6302766233350965,0.9442482474505771,2141.0487057048863
58,nominal,2047,466.82107257661187,True,96.56064,241.4016,0.4888888888888889,1781.1179644949755,3.6697417581704137,284.8910937916646,0.13999999999967142,0.6079468674440942,9.080426113558634,8.954762828016802,10.864203448649258,2.8764217386947474e-05,600.0,512.2132108452558,423.02509895972537,161.16542405122624,84.7195938670297,196.1491610878768,200.38611262253767,163.9437233400136,103.15825008525745,103.91815980362179,103.15825008525745,162.59610592279094,0.6302766233350965,0.9422755735819446,2136.5757391469742
59,nominal,2048,474.4274809708786,True,96.56064,241.4016,0.4888888888888889,1765.3487390913276,3.6573347732644117,285.56944662524955,0.1399999999990708,0.6084974934322492,9.088344965837182,8.912233366500978,10.87572424307201,8.33686924554121e-05,600.0,501.69281827275887,419.0356819049819,160.69533432943066,83.93403522994146,194.24314830997514,199.58033097349224,162.3201084944646,102.93981212423948,103.70879904223287,102.93981212423948,161.85146479614153,0.6302766233350965,0.9404313122907031,2132.393943457911
60,nominal,2049,481.8158502698516,True,96.56064,241.4016,0.4888888888888889,1750.6572326710532,3.6457102682069293,286.20914360263623,0.1399999999993593,0.609013514914551,9.095783930869064,8.872326467872467,10.886551172468623,6.178666405950862e-05,600.0,491.88160210112966,415.32432050647253,160.25635740370106,83.2028131091048,192.46908743398274,198.82914641138865,160.80916765433952,102.7351618449722,103.51278801352993,102.7351618449722,161.15751959694776,0.6302766233350965,0.9387081463345359,2128.4867270557334
61,nominal,2050,488.98240320715314,True,96.56064,241.4016,0.4888888888888889,1736.951151186854,3.6348089577376377,286.81258519596753,0.13999999999909635,0.6094977715946862,9.102780590209363,8.834846889354104,10.896738161170731,5.981039565574743e-05,600.0,482.7249894387441,411.86676733999263,159.84592389773138,82.52120422848625,190.81544743098155,198.1279231174703,159.4010175793963,102.54316443803609,103.32901328367508,102.54316443803609,160.50993728825517,0.6302766233350965,0.9370962096284727,2124.831718950065
62,nominal,2051,495.92437767983176,True,96.56064,241.4016,0.4888888888888889,1724.1611254036184,3.6245820867073366,287.3822835309335,0.1399999999995863,0.6099514299185668,9.109350811770192,8.799651916979824,10.906307627368898,3.82031100733757e-05,600.0,474.1754352964103,408.6440860227904,159.46213814572525,81.88564680514241,189.27376506082408,197.47321468219843,158.08843692221848,102.3632955258029,103.15696519348052,102.3632955258029,159.9055072090962,0.6302766233350965,0.9355881794026317,2121.4123150253895
63,nominal,2052,502.6399825951555,True,96.56064,241.4016,0.4888888888888889,1712.2126270021076,3.614984518636163,287.91968016670495,0.139999999999919,0.6103774927325935,9.115533907383144,8.766579592550057,10.915316224512594,5.6356879563134403e-05,600.0,466.18765627059406,405.6372400456978,159.1028975462374,81.29234026150114,187.83459580083377,196.86124935987718,156.8633094803961,102.19440089375041,102.99550722023658,102.19440089375041,159.34069769507082,0.6302766233350965,0.9341759984895242,2118.2102459462108
64,nominal,2053,509.1283477763025,True,96.56064,241.4016,0.4888888888888889,1701.0507916637837,3.605978841414015,288.42653893936637,0.1399999999990701,0.6107772229209066,9.12134671667188,8.73551437938475,10.923787958496645,6.505668925093398e-05,600.0,458.7221725014937,402.83152091566853,158.76668816830355,80.73847585101811,186.49118869197514,196.28928737860633,155.71986550147994,102.03595254797833,102.84412323728792,102.03595254797833,158.81295400634824,0.6302766233350965,0.9328538219820405,2115.2122585973284
65,nominal,2054,515.38946909148,True,96.56064,241.4016,0.4888888888888889,1690.6159330303617,3.597523588670969,288.9048156858242,0.13999999999503834,0.6111522865909399,9.12681180427591,8.706322265837297,10.931755243565856,9.136912999176605e-05,600.0,451.7414139402007,400.2112300848145,158.45182955050103,80.22101817494769,185.2361995936312,195.7543277489135,154.65182812480307,101.88727500149152,102.70215521124177,101.88727500149152,158.31948189814665,0.6302766233350965,0.931615141673098,2112.4035958548725
66,nominal,2055,521.4241499375543,True,96.56064,241.4016,0.4888888888888889,1680.8608289703857,3.589590413270637,289.3553577492746,0.1399999999991817,0.6115046533612514,9.131954786496097,8.678900243585826,10.939255010024798,9.714317383540952e-05,600.0,445.2117916734039,397.7643433296825,158.15698885014282,79.73756124082831,184.06363897639565,195.25397959630365,153.6540493324303,101.7476185386985,102.56886377669508,101.7476185386985,157.85804241052645,0.6302766233350965,0.9304548454767649,2109.772666249125
67,nominal,2056,527.2339401550083,True,96.56064,241.4016,0.4888888888888889,1671.7395423728976,3.5821519021366495,289.7789189218342,0.14000000088903325,0.6118364341499248,9.136803181632523,8.653145093825717,10.9463270270819,7.077695321054979e-05,600.0,439.1020123756621,395.4793147467843,157.88085606558727,79.2857720888341,182.96766485389028,194.78590766932246,152.72150541792777,101.61619026121245,102.44346745904072,101.61619026121245,157.42644919807324,0.6302766233350965,0.9293679048378445,2107.308067713282
68,nominal,2057,532.8210733800332,True,96.56064,241.4016,0.4888888888888889,1663.1978890112416,3.5751473436109094,290.1809042646864,0.13999999999929633,0.6121456781436504,9.141335800485153,8.628920702534254,10.952940052953966,8.055340918620413e-05,600.0,433.3822029334206,393.33981164228317,157.62193155406555,78.86291803657886,181.9425437716632,194.34747836173344,151.84944690377299,101.49352225991544,102.32652945021874,101.49352225991544,157.02231597453624,0.6302766233350965,0.9283482425902565,2104.9960204933386
69,nominal,2058,538.1884037558578,True,96.56064,241.4016,0.4888888888888889,1655.2064665309301,3.5685799324655405,290.5584598513295,0.1399999999995151,0.612437158714545,9.145611898584765,8.606168001705212,10.95918024543147,5.73994270959154e-05,600.0,428.02661639460933,391.34059702579134,157.3793285554491,78.4675007960411,180.98367664027649,193.93709830744834,151.03378441292926,101.37797369017252,102.21640493968098,101.37797369017252,156.64409378085628,0.6302766233350965,0.9273926826698133,2102.8293229787687
70,nominal,2059,543.3393428328809,True,96.56064,241.4016,0.4888888888888889,1647.7230605244486,3.562411257419073,290.9143423520697,0.13999999999969961,0.6127109281096114,9.149634260458177,8.58478197898588,10.965051420638925,3.8759094472933375e-05,600.0,423.0100846911618,389.4699580539834,157.15184946079725,78.0973939987478,180.08622133076793,193.55266766846665,150.27043625377155,101.26943822188598,102.11300799993175,101.26943822188598,156.28985457088848,0.6302766233350965,0.9264964726664771,2100.7971992519165
71,nominal,2060,548.2777973893672,True,96.56064,241.4016,0.4888888888888889,1640.710532808656,3.556614017527583,291.2499197191028,0.13999999999971038,0.6129681680588378,9.153419273164651,8.564671230857481,10.970577273310901,4.07468129507824e-05,600.0,418.30944779477727,387.7183199996258,156.93842009317214,77.75072824411424,179.2456440424154,193.1923045649279,149.5555331258783,101.16744558334338,102.0158834971765,101.16744558334338,155.95785221157644,0.6302766233350965,0.9256554227062536,2098.8901489252344
72,nominal,2061,553.0081088045988,True,96.56064,241.4016,0.4888888888888889,1634.1375788714465,3.5511653872845965,291.5663151663398,0.1399999999995941,0.6132098963194937,9.156980979486601,8.545758939122987,10.975778106786516,6.031518715804432e-05,600.0,413.90365865941646,386.07762352608154,156.73813552551752,77.42592744571793,178.45811654869973,192.8544224519042,148.8858068168334,101.07159262892564,101.92464073595391,101.07159262892564,155.64661406173272,0.6302766233350965,0.9248660046047237,2097.100171968323
73,nominal,2062,557.5349945171799,True,96.56064,241.4016,0.4888888888888889,1627.9755237926918,3.5460442545240096,291.86458288486483,0.1399999999993828,0.6134370460674934,9.160332308757411,8.527974010707892,10.980672624966088,9.876924287539958e-05,600.0,409.7732522594729,384.5404957725034,156.5501644512449,77.12154958109474,177.72013819152866,192.5375670825687,148.25826972486757,100.98150953264508,101.83892173633475,100.98150953264508,155.35479100720508,0.6302766233350965,0.9241249740728921,2095.419912073375
74,nominal,2063,561.8634920049998,True,96.56064,241.4016,0.4888888888888889,1622.2064554015144,3.5412385298143514,292.1452275474479,0.1399999999995647,0.6136502430161868,9.163481564520577,8.511275014948781,10.98527279775104,6.068624100237424e-05,600.0,405.9012388634205,383.1023217811163,156.37399728070656,76.83668761368972,177.02948862607184,192.24083303418794,147.6710214910294,100.89695357538884,101.75848879670119,100.89695357538884,155.08153948433073,0.6302766233350965,0.9234303550931582,2093.8448886920423
75,nominal,2064,565.9989056319838,True,96.56064,241.4016,0.4888888888888889,1616.7258843720901,3.536191231580449,292.4911215447385,0.1400000145940567,0.6137713977898689,9.16548038904046,8.495265798734836,10.98819290626305,2.56586450903327e-05,600.0,402.2698967380766,381.68709936037095,156.20778936255505,76.56616434740545,176.3929238564817,191.96116134849328,147.13300887269543,100.84333403911633,101.70905084595108,100.84333403911633,154.8253384992609,0.6302766233350965,0.922769709269649,2092.3468982121312
76,nominal,2065,569.9467566216418,True,96.56064,241.4016,0.4888888888888889,1611.7210711657347,3.5324757578680757,292.6588665829814,0.13999999999986323,0.6140389947165114,9.169233765741481,8.48080392651665,10.99367708268496,2.5161602370914723e-05,600.0,398.8628600789324,380.4906712894483,156.05335158433994,76.31920434721987,175.77489159318003,191.70130012142215,146.60436713246702,100.7427480953026,101.61187087733194,100.7427480953026,154.58480353839707,0.6302766233350965,0.9221657604341283,2090.9774660992366
77,nominal,2066,573.7127363395138,True,96.56064,241.4016,0.4888888888888889,1606.9581049823826,3.5284827754513675,292.8937822570838,0.13999999999982352,0.6142160583529243,9.171858091923472,8.466910846288648,10.997512203863977,2.558774617308995e-05,600.0,395.6661520123542,379.30525973819806,155.90750276009976,76.08424890490434,175.20529524954526,191.45612840450522,146.12014746551296,100.6724970653165,101.54510729950702,100.6724970653165,154.35912330859495,0.6302766233350965,0.9215904153306003,2089.6728919127677
78,nominal,2067,577.3026629965794,True,96.56064,241.4016,0.4888888888888889,1602.488982983969,3.524728321575562,293.11523071012425,0.14000000000354706,0.614382352663828,9.174325634057343,8.453845252911897,11.00111868246866,2.6098345816701314e-05,600.0,392.666259392655,378.19343934991844,155.77054137481787,75.86385152058993,174.6710381671147,191.22603390852035,145.66600263459472,100.60650128718183,101.48240767364142,100.60650128718183,154.147348507074,0.6302766233350965,0.9210500481690005,2088.447628942916
79,nominal,2068,580.722441823816,True,96.56064,241.4016,0.4888888888888889,1598.290884921834,3.52120169516767,293.32298373508854,0.14000000000490317,0.6145399304426072,9.17666317425947,8.441547294550066,11.004535581503497,6.283479187254303e-05,600.0,389.8499803872012,377.15018773526873,155.64176831231438,75.65687532701739,174.1690693633649,191.00981631652084,145.2392854822745,100.54403451870168,101.4230548873176,100.54403451870168,153.94835013768713,0.6302766233350965,0.9205419931083801,2087.2956324918714
80,nominal,2069,583.9780287144098,True,96.56064,241.4016,0.4888888888888889,1594.3431523808015,3.5178204856431496,293.528959578743,0.14000000003384716,0.6146779648365568,9.178739602949857,8.429947039837614,11.007571149332549,9.394581719591536e-05,600.0,387.20641522127534,376.1633877300447,155.5207501434777,75.46229185105099,173.69957329091378,190.80673783460318,144.8405947825716,100.48858792677461,101.37058495835794,100.48858792677461,153.76162656521564,0.6302766233350965,0.9200638313859915,2086.2114181026977
81,nominal,2070,587.0753972844666,True,96.56064,241.4016,0.4888888888888889,1590.659078199607,3.514760362903667,293.70509486923186,0.1399999999997182,0.6148244714109585,9.180896320850723,8.419122514942954,11.01072444061596,5.8347944319093796e-05,600.0,384.72521244962365,375.253297063094,155.40746020495794,75.28074706454325,173.25749279915763,190.61670546498814,144.46452517983664,100.43103959433931,101.31578073510069,100.43103959433931,153.58664072206525,0.6302766233350965,0.9196172486684618,2085.198807963427
82,aggresive,2030,472.5954848884498,True,96.56064,241.4016,0.4888888888888889,1769.087297581697,3.660283019268192,285.4078141430777,0.13999999999958804,0.608366691749028,9.086461988135587,8.922344709491533,10.87298435271999,6.051472404998472e-05,600.0,504.18700429946085,419.9809791012929,160.80688340408264,84.12020989789383,194.6948438117759,199.77141094909035,162.70485086637152,102.99169840037612,103.75851508181312,102.99169840037612,162.02802120452387,0.6302766233350965,0.9408690435783769,2133.3864833005327
83,aggresive,2031,490.43707810857916,True,96.56064,241.4016,0.4888888888888889,1734.2289505125677,3.632634923870682,286.93358132249546,0.13999999999865115,0.6095938870762475,9.104171981990772,8.82737354349474,10.898764438416949,8.316103234169621e-05,600.0,480.9075151232144,411.1803524197857,159.76430878868675,82.38589344797546,190.487279232323,197.9886144672827,159.12161055611048,102.50503872811372,103.29254082774754,102.50503872811372,160.3813160590909,0.6302766233350965,0.9367755547457562,2124.1046456158315
84,aggresive,2032,508.2566531506551,True,96.56064,241.4016,0.4888888888888889,1702.5259836704495,3.6071710450086303,288.35931979871697,0.13999999999904195,0.6107242548563634,9.12057589305149,8.739629505731825,10.922664393977977,9.428419213334868e-05,600.0,459.7107477838955,403.2021319399635,158.81115830791398,80.81165564342072,186.66869325296872,196.3648974666272,155.87094158171774,102.05694557096739,102.86417612295371,102.05694557096739,158.88271133849878,0.6302766233350965,0.9330287315051347,2115.6088596066998
85,aggresive,2033,525.999449199032,True,96.56064,241.4016,0.4888888888888889,1673.6572360714508,3.5837124506670563,289.69049613439216,0.14000000014057257,0.6117656336130434,9.13577011018141,8.658568064738068,10.944820008360956,6.080787088681903e-05,600.0,440.38638609756487,395.9589486836715,157.93896187616787,79.38073735421612,183.19826526788742,194.88436132779003,152.91774874259352,101.64417574546782,102.47018054701005,101.64417574546782,157.51723763500854,0.6302766233350965,0.9295965911248518,2107.8266055873332
86,aggresive,2034,543.6116466844784,True,96.56064,241.4016,0.4888888888888889,1647.3322719246835,3.5620886078501446,290.9329917724006,0.13999999999967264,0.6127252435260923,9.149844760753506,8.583663056003159,10.965358707753042,3.8650547396993684e-05,600.0,422.7481452402087,389.37230983830796,157.13996241222728,78.07807139038115,180.0393684262926,193.53258881401538,150.23058668932916,101.26376246458139,102.10760218080331,101.26376246458139,156.27135444945043,0.6302766233350965,0.9264496347322997,2100.6909959323775
87,aggresive,2035,561.0410130878932,True,96.56064,241.4016,0.4888888888888889,1623.2948591290751,3.542146040171143,292.09217292820256,0.1399999999995449,0.6136099850336298,9.162886598622228,8.514429069895325,10.984403662997787,6.106216004886055e-05,600.0,406.63141956448067,383.37358433638155,156.40724694153926,76.89042251472566,177.15976746598187,192.29682176141546,147.78179216021792,100.91292103632198,101.7736756125284,100.91292103632198,155.1330944383606,0.6302766233350965,0.9235614662081139,2094.142178397093
88,aggresive,2036,578.2375080959839,True,96.56064,241.4016,0.4888888888888889,1601.335157767286,3.523750023608666,293.17385556074663,0.14000000000048093,0.6144239586915544,9.174946948785418,8.45046569022167,11.002026848637286,2.6565290697287477e-05,600.0,391.89251280371803,377.9056541957121,155.7351850799975,75.80695984062072,174.5334514418387,191.16665855917873,145.54910470570502,100.58989277475192,101.466657789564,100.58989277475192,154.09272603066486,0.6302766233350965,0.9209104561602652,2088.1311091183507
89,aggresive,2037,595.1538336261617,True,96.56064,241.4016,0.4888888888888889,1581.2407998697363,3.5067894082624553,294.1792258658547,0.13999999999951257,0.6151778023467321,9.18616022691559,8.391333620857496,11.018422171676011,7.654025942359516e-05,600.0,378.3997585713485,372.9151300353746,155.1178403404536,74.81681965157725,172.1329435596689,190.1313386494443,143.5088232446274,100.29076159973411,101.18265446661947,100.29076159973411,153.14012553072743,0.6302766233350965,0.9184739964210538,2082.6065248946306
90,aggresive,2038,611.7459165828768,True,96.56064,241.4016,0.4888888888888889,1562.8511630709506,3.4911364989197535,295.1165094554907,0.13999999999962537,0.6158713960920956,9.196526517990343,8.336701348125903,11.03358760040341,6.626402582399451e-05,600.0,366.0400375324527,368.3566050413979,154.55089558147748,73.91176518747446,169.9392874052703,189.182967342792,141.64487741175043,100.01525608078009,100.92142286374647,100.01525608078009,152.2679788210982,0.6302766233350965,0.9162351760224866,2077.53008071843
91,aggresive,2039,627.9733149776675,True,96.56064,241.4016,0.4888888888888889,1546.0053770142472,3.4766937570112564,295.9885791088488,0.1400000000005339,0.6165112806434025,9.206129647529265,8.286217749730973,11.04764386512657,4.1301772071052195e-05,600.0,354.709433781045,364.1889300828119,154.02983115917337,73.08360863669273,167.93217521427837,188.31341737345204,139.93982752235786,99.76091287689451,100.6805265072232,99.76091287689451,151.46868011002732,0.6302766233350965,0.9141765912887954,2072.8623143852083
92,aggresive,2040,643.7995410703285,True,96.56064,241.4016,0.4888888888888889,1530.5565035485643,3.463357576693851,296.80033557610926,0.14000000000003188,0.6171015218997891,9.21502370812305,8.239547155752936,11.060668529437688,5.111258468644457e-05,600.0,344.31469597224674,360.37354865636166,153.55050780365792,72.32490042288579,166.09360453401518,187.5153008384595,138.37829960051937,99.5261011452708,100.4583720063306,99.5261011452708,150.73535741047743,0.6302766233350965,0.9122821296076273,2068.566691129964
93,aggresive,2041,659.1922982930024,True,96.56064,241.4016,0.4888888888888889,1516.3843964843406,3.4510475284356317,297.55503681748235,0.1400000000007438,0.6176461857167805,9.223261669511894,8.196416149415576,11.072737776410959,5.3199202135141765e-05,600.0,334.77324890193813,356.8793572994331,153.10953360890338,71.62955045238289,164.40869302199786,186.78255924039138,136.94755778600683,99.30925315979644,100.25341796393224,99.30925315979644,150.06236419846508,0.6302766233350965,0.9105386219466198,2064.6133506487236
94,aggresive,2042,674.1236317350979,True,96.56064,241.4016,0.4888888888888889,1503.374630669657,3.439680093031424,298.25683080650305,0.1400000000028872,0.6181485199376417,9.230887369021547,8.156551767750333,11.083914636225717,5.482889005693296e-05,600.0,326.0100712438924,353.6765322698804,152.70364700938626,70.99178479976858,162.8635006115356,186.1094220126283,135.6357099463899,99.10907010162134,100.06440064225627,99.10907010162134,149.44434338222248,0.6302766233350965,0.9089333224740433,2060.973392229623
95,aggresive,2043,688.5699947471827,True,96.56064,241.4016,0.4888888888888889,1491.4242698194982,3.4291853916080157,298.9084605448773,0.140000000002783,0.6186127054108498,9.237956126835785,8.119703698164146,11.094279169315003,7.12094477195445e-05,600.0,317.9573941993818,350.7390163515516,152.32987481782064,70.4064230198007,161.44526444404602,185.49065801561332,134.4318316727182,98.92397661428042,99.88977626204891,98.92397661428042,148.8764264525134,0.6302766233350965,0.9074546599721417,2057.620578555445
96,aggresive,2044,702.5122366479084,True,96.56064,241.4016,0.4888888888888889,1480.443130085509,3.4194925688212083,299.5139524504104,0.14000000000180285,0.6190408529731231,9.244497660866125,8.085647445880374,11.103874071391374,8.0446405887847e-05,600.0,310.5543680390619,348.0431731308229,151.98562367778857,69.86893442987767,160.14316671337716,184.9217182486931,133.32672187806986,98.75308926928642,99.72869583745599,98.75308926928642,148.3544057104914,0.6302766233350965,0.9060924372165207,2054.531787789162
97,aggresive,2045,715.9355185055305,True,96.56064,241.4016,0.4888888888888889,1470.347501636723,3.410540692934132,300.07613667132154,0.140000000001519,0.6194360939719042,9.250554448935098,8.054170091653946,11.11276088769555,8.897568873866816e-05,600.0,303.7455795229656,345.56778000095,151.66844868138662,69.37512612397066,158.9469593150696,184.3983425960099,132.31162953076267,98.59520777315795,99.57999173421815,98.59520777315795,147.8743292992853,0.6302766233350965,0.9048370885864532,2051.6853302321892
98,aggresive,2046,728.82916546691,True,96.56064,241.4016,0.4888888888888889,1461.066629823975,3.40227044164272,300.59876554380475,0.14000000006728272,0.6197996983814201,9.256145555074298,8.025089348365816,11.120966929282655,4.4563661752779907e-05,600.0,297.48137032046304,343.294177991657,151.37630076766317,68.92145634616864,157.8482772478665,183.9169624131947,131.3794599979284,98.4497567748676,99.44312068575606,98.4497567748676,147.4329072333788,0.6302766233350965,0.903680514509487,2049.0628403973114
99,aggresive,2047,741.1864651090311,True,96.56064,241.4016,0.4888888888888889,1452.4853308225838,3.3943432342387303,301.13053803186125,0.14000000266287746,0.620091309792208,9.260787650312594,7.998031238819464,11.1277819339978,6.995262355470453e-05,600.0,291.7148901545835,341.17026271477727,151.1063137036334,68.50222801809166,156.84252632372537,183.4727132452029,130.5278391900298,98.32920622677938,99.33077293833995,98.32920622677938,147.02628721227464,0.6302766233350965,0.9026089397536055,2046.6330834447929
100,aggresive,2048,753.0044218087182,True,96.56064,241.4016,0.4888888888888889,1444.6564151088778,3.3875653188163506,301.5341052984102,0.1400000004076924,0.6204459232881846,9.26612030482509,7.973332204006706,11.135612782134988,6.301066678071476e-05,600.0,286.4057859530659,339.28027080098815,150.85833412955054,68.119962151122,155.90736657677655,183.0651530374685,129.7329965914906,98.19095962028717,99.19983119648835,98.19095962028717,146.65207981289672,0.6302766233350965,0.9016294752820223,2044.4121832262022
101,aggresive,2049,764.2834772078536,True,96.56064,241.4016,0.4888888888888889,1437.4177179605194,3.3810657740605197,301.9476500160923,0.1400000000026914,0.6207361130258685,9.270603190164513,7.950367322688725,11.142197458701244,6.812133817579446e-05,600.0,281.5158589919991,337.5141967576496,150.62922550203498,67.76669027401555,155.0511534659927,182.68905911674184,129.00666347803784,98.07493858107658,99.0907787713383,98.07493858107658,146.30738532770144,0.6302766233350965,0.9007222768092824,2042.355143542918
102,aggresive,2050,775.0272065543188,True,96.56064,241.4016,0.4888888888888889,1430.7539550153658,3.3750495701616754,302.33347825023986,0.14000000000602403,0.6210013328810875,9.274717750438304,7.929148358418783,11.148242480936041,2.942662838694776e-05,600.0,277.0113214089164,335.888396963755,150.41803510690926,67.44162616742125,154.26388096260408,182.3427533001498,128.33896979384997,97.96860712159776,98.99094892976898,97.96860712159776,145.99009121852166,0.6302766233350965,0.8998857855349776,2040.4584298714663
103,aggresive,2051,785.2420000943131,True,96.56064,241.4016,0.4888888888888889,1424.53279434369,3.368868324480438,302.7944896956555,0.14000001287491778,0.6211484479941506,9.277340885275697,7.909172903304825,11.152097012782534,5.400866535618189e-05,600.0,272.85956661568594,334.3203056965705,150.2219891910847,67.13828189915645,153.54968756237062,182.0216298943665,127.73676490716417,97.90089647378265,98.92971154402171,97.90089647378265,145.6973384472347,0.6302766233350965,0.8991036805087538,2038.685035047973
104,aggresive,2052,794.9367378551856,True,96.56064,241.4016,0.4888888888888889,1418.9481373647327,3.3643447871082985,303.0235678035427,0.14000000012985767,0.6214724662991753,9.282049692803204,7.891376826153357,11.15901763722471,2.9429780232246374e-05,600.0,269.03325535374285,333.01109185016037,150.0431348971133,66.8660801858569,152.87012937076906,181.72888787314227,127.1570834901584,97.77950133643651,98.81355039827817,97.77950133643651,145.42780450211654,0.6302766233350965,0.8984006244800643,2037.0908809636758
105,aggresive,2053,804.1224651637826,True,96.56064,241.4016,0.4888888888888889,1413.7199346372843,3.3595434384929246,303.33940368256333,0.1400000074334078,0.6216739170052673,9.285219898641062,7.874568629885138,11.163677910227634,5.690372618187743e-05,600.0,265.50498807237153,331.73423831514987,149.87690773275324,66.61134397286096,152.25486849742668,181.4570721274098,126.63567920945668,97.69788234627309,98.73722036789086,97.69788234627309,145.17899735498455,0.6302766233350965,0.8977416063193522,2035.5965811502124
106,aggresive,2054,812.812075162294,True,96.56064,241.4016,0.4888888888888889,1408.9305672654752,3.355426878732982,303.5565665533033,0.14001920731988401,0.6219554797356734,9.288794555408229,7.85935266461276,11.16893366297893,5.856819944961617e-05,600.0,262.2455664143471,330.59085744919133,149.72372919501117,66.37806719323491,151.6806684506927,181.2028943673381,126.14727688244602,97.60595681129695,98.65000146889093,97.60595681129695,144.9463268667625,0.6302766233350965,0.8971371903121146,2034.2260897423675
107,aggresive,2055,821.0200034718823,True,96.56064,241.4016,0.4888888888888889,1406.0759569834595,3.3645428619740194,301.63002864439545,0.14000346989683593,0.6242104623835517,9.317136990883961,7.8520811467351725,11.210639888941753,3.094029362691134e-05,600.0,259.2519147711471,330.98718711758823,149.60335498008723,66.23906251462498,150.91287788933306,181.00948981357197,125.42334522496095,96.88107330661087,97.92075196536726,96.88107330661087,144.7386854165395,0.6302766233350965,0.8967766140437433,2033.408496111891
108,aggresive,2056,828.7619390638173,True,96.56064,241.4016,0.4888888888888889,1401.611093264884,3.3576980812809354,302.39172738606305,0.14000006573812407,0.6238734010510038,9.313740397060204,7.837118555720505,11.205638492758808,3.336499868143343e-05,600.0,256.4843838928889,329.6429289257127,149.46785664646683,66.02170004415606,150.48852915282987,180.78904758446106,125.0808772896447,96.96757418073821,98.01352203470744,96.96757418073821,144.54385682756825,0.6302766233350965,0.8962121510535235,2032.1285967232595
109,aggresive,2057,836.0545543672681,True,96.56064,241.4016,0.4888888888888889,1396.7291792300718,3.3449628587085924,304.1768006036214,0.14000000015029215,0.6225360723248596,9.298106324321099,7.819826925501429,11.182629208028622,7.815842045685509e-05,600.0,253.92931673781197,327.69199072530307,149.3326037797287,65.78410871233734,150.21652049478516,180.56857962781356,124.90168038722803,97.36702405694449,98.42319754665716,97.36702405694449,144.36315798729103,0.6302766233350965,0.8955942767494183,2030.727589114652
110,aggresive,2058,842.9152567003667,True,96.56064,241.4016,0.4888888888888889,1392.1931449035494,3.3328004295634606,305.9115593399594,0.1400000420126781,0.621229731059282,9.282789614067513,7.803658626258412,11.16010526873016,6.868883959011849e-05,600.0,251.57339198200893,325.85703980493423,149.20758073128115,65.56342025836886,149.97572957958283,180.36523217521204,124.74731298497497,97.76044365167586,98.82645517203841,97.76044365167586,144.19743419141798,0.6302766233350965,0.8950195328622239,2029.4243781644468
111,aggresive,2059,849.3619622748121,True,96.56064,241.4016,0.4888888888888889,1388.0806249148013,3.322119049865325,307.4343932787192,0.14000033954435534,0.6201081014145877,9.26965529665774,7.789027489591947,11.140805018627137,6.183724641248014e-05,600.0,249.40008140186407,324.2317960541707,149.0932162407294,65.3633948842567,149.7445784651007,180.17952314099395,124.59428403907674,98.09945602101931,99.17427486191202,98.09945602101931,144.04504092106987,0.6302766233350965,0.8944979111572047,2028.2416198385363
112,aggresive,2060,855.4128933036719,True,96.56064,241.4016,0.4888888888888889,1386.2480077779187,3.3291193671963857,305.92859579031744,0.1400146294575732,0.6218355929481845,9.290647152662636,7.7847381367008515,11.171657890059112,3.593006847787454e-05,600.0,247.38701386614645,324.5799712797079,149.01273919861208,65.27427760299265,149.20898243139385,180.04494597079864,124.0861492018517,97.55835987032772,98.62952820218824,97.55835987032772,143.90026808195722,0.6302766233350965,0.8942653007156696,2027.714184086204
113,aggresive,2061,861.0863981395321,True,96.56064,241.4016,0.4888888888888889,1384.185812803959,3.3324015696707794,305.09787792336056,0.14001937161039246,0.6228983351486362,9.303794894654589,7.7789635913438335,11.190999120408112,5.727608512279533e-05,600.0,245.53215984420345,324.5534686314743,148.9337429547125,65.17400947010105,148.77647545725998,179.91525673195605,123.68742039124392,97.22143407102453,98.29146724135786,97.22143407102453,143.7685941404122,0.6302766233350965,0.8940034278113993,2027.1203967593428
