,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub_non_wing,Aero|Cruise|Cd0_wing,Aero|Cruise|f_total,Aero|Cruise|total_drag
10,110.0,140.6958831796045,0.8707170242550114,1492.9387407852814,29.999999999999996,5.699707617219503,1.7591687387942059,2.1,186.10566558148733,0.6332110619605262,0.05080814881586855,3.0000000000000018,7.041972984392295,2.4925590000757945,8.04470699445447,5.085549759087371e-10,2.5319021402005835e-05,600.0,233.5203365266269,204.95847144690788,383.9843835586556,70.48058105410078,212.005746698291,41.3757654650404,185.58025069333442,188.13919632635074,72.95476072751414,188.13919632635074,63.51753153524251,0.2729121403446563,0.009153409031417752,1.312258059052078,1010.7461589256816
11,120.0,141.86416279325064,0.9347684798810485,1515.6501160246964,29.999999999999996,5.79214441839126,1.77589009082428,2.1,187.6510089857806,0.6322995075552192,0.05034726254849741,3.0000000000000107,7.05365951609631,2.4721786146143168,8.06009816735429,1.354827361410571e-11,2.451412837733576e-05,600.0,246.94514962084432,208.09619153905857,389.02018568943987,71.59354034979796,214.87429504727484,42.027809270146825,188.0436298112986,187.42135936904586,73.49854586823545,187.42135936904586,67.16908069686966,0.2729121403446563,0.009153409031417752,1.3003544228685116,1018.2799886138878
12,130.0,143.00176816793268,0.9979685573817694,1538.8532923013418,29.999999999999996,5.884351105576873,1.792437405939038,2.1,189.15577799991075,0.6318059165829677,0.04993947116667536,3.0000000000000036,7.063932885431007,2.4526318449183826,8.07363507150121,1.6709105210566122e-09,2.3204124612334967e-05,600.0,260.6505238148496,211.32157925921496,394.1537354087593,72.73227088449347,217.84653354721792,42.696249517756065,190.60228492779868,186.79339489020543,74.07714562771086,186.79339489020543,70.89694247763909,0.2729121403446563,0.009153409031417752,1.2898221059138633,1026.296154777867
13,140.0,144.11293084259543,1.0603492511301669,1562.5710723469454,29.999999999999993,5.976303936152416,1.8088105470674192,2.1,190.62556989761308,0.6316887816845644,0.04957891446093243,2.999999999999999,7.07279266651074,2.4338194667486936,8.085314499062724,1.149302875091962e-11,2.2745334564063573e-05,600.0,274.6526648975868,214.63841147708567,399.3867767254268,73.89798845375743,220.92702925474234,43.38203206715804,193.26039482175784,186.25412972997714,74.68964588855884,186.25412972997714,74.7055248521436,0.2729121403446563,0.009153409031417752,1.2805097524059468,1034.781992848193
14,150.0,145.2093775678236,1.1218800256351285,1586.8210525239479,29.999999999999996,6.068137128177104,1.8250371459346788,2.1,192.07589625373478,0.6318411565132223,0.049253725223387584,3.0000000000000027,7.080343528237751,2.415524534286321,8.095272219750806,1.1545786549049808e-09,5.6216372986772265e-05,600.0,288.96264049814374,218.04872763201053,404.72552214349724,75.09166000816032,224.11639296813846,44.087177392884854,196.01824490255308,185.79620172726285,75.33310994474404,185.79620172726285,78.59783821549509,0.2729121403446563,0.009153409031417752,1.2721108595584256,1043.6968164554569
15,160.0,146.29330711873965,1.1825821216909556,1611.6469828321988,29.999999999999996,6.159751467970461,1.8411031823949726,2.1,193.50966550097849,0.632252112918571,0.04896194457542803,2.9999999999999987,7.086499399423628,2.397695920872439,8.10339286792371,4.4916070862655033e-10,1.664490079829004e-05,600.0,303.60320236095885,221.56073922679943,410.1715719933398,76.31554906737078,227.42497980925253,44.813493959409016,198.8854556480541,185.42400464599663,76.00900704020583,185.42400464599663,82.5800710421808,0.2729121403446563,0.009153409031417752,1.2645748340254386,1053.0609811275697
16,170.0,147.36581807725918,1.2424806934067754,1637.0475739432986,29.999999999999996,6.251511970148216,1.8570755294171482,2.1,194.9283307900254,0.6329028730855044,0.04869945292922841,3.0000000000000004,7.0915319650622815,2.380303336271019,8.110033403349528,6.077893743849927e-10,4.027569971397333e-05,600.0,318.57654374547815,225.17058000875613,415.73708848961877,77.5697080133138,230.84540576119667,45.559676608900986,201.8546031224953,185.1204767794229,76.71408103433848,185.1204767794229,86.65281989877005,0.2729121403446563,0.009153409031417752,1.2577952762933178,1062.8293749132708
17,180.0,148.43671376000816,1.3015268909065245,1663.0618763325022,29.999999999999993,6.343041965035588,1.8728913924794726,2.0999999999999983,196.344859470911,0.6337165241012432,0.04845990861530633,2.9999999999999916,7.095204436498587,2.3631796232525604,8.114880253713837,9.58197077238765e-10,6.84263740317552e-05,600.0,333.9107796404199,228.88891392926539,421.414268285229,78.85618650116328,234.39238308307387,46.330165995856,204.93979262003145,184.89940554547854,77.45023474127171,184.89940554547854,90.8237320621942,0.2729121403446563,0.009153409031417752,1.2516083955710289,1073.0283602055486
18,190.0,149.50728836016052,1.3597299434219172,1689.7235289229097,29.999999999999996,6.43477792628522,1.8886287577976544,2.0999999999999996,197.76096343936567,0.6346878835280118,0.048240635260708,3.000000000000002,7.09775842782096,2.3462994515656836,8.118251443690642,2.898350004443273e-09,4.816208302789975e-05,600.0,349.6145888111336,232.71742628939108,427.2216742808344,80.17677943225777,238.06438977969862,47.12481358646324,208.13885116063165,184.74587455309486,78.21593355991226,184.74587455309486,95.09516815662833,0.2729121403446563,0.009153409031417752,1.2459450672779588,1083.6366759908003
19,200.0,150.57656906669686,1.4171167880875442,1717.044640510489,29.999999999999996,6.526541498905706,1.9042590248954652,2.1,199.17535590832912,0.635822770165762,0.048042055123154265,3.0000000000000013,7.099124445075632,2.329673167751642,8.120054708164043,1.5378631701423728e-10,8.475359871767957e-05,600.0,365.7066305516001,236.65961575124885,433.155375518778,81.53222486063538,241.86709978038652,47.94427006867536,211.45727488561656,184.6638286328567,79.01214601739048,184.6638286328567,99.47220351003521,0.2729121403446563,0.009153409031417752,1.2408161973634713,1094.667740654157
20,210.0,151.65707479977408,1.4735918463819924,1745.0808422662128,29.999999999999996,6.618412738114682,1.91979793917454,2.0999999999999996,200.6045962959975,0.6370294146836027,0.047855593930975014,3.0,7.099301717042531,2.3131060364056357,8.12028873131911,4.143174692217144e-11,1.5390096546711964e-05,600.0,382.20949427703374,240.7252491297951,439.22459104802994,82.9254308327084,245.81020948538995,48.79303753580476,214.90379221807933,184.6531849253468,79.83908410251635,184.6531849253468,103.96098244335316,0.2729121403446563,0.009153409031417752,1.236000332037923,1106.1244911783908
21,220.0,152.71930298382816,1.5294402514320793,1773.8202532960988,29.999999999999996,6.710965625926914,1.9353434997598238,2.1,202.00966003151845,0.6385442936092027,0.04769875414917877,3.000000000000004,7.098671579841726,2.2970418169625404,8.119456873064872,1.6321916085360044e-07,7.943835760198736e-05,600.0,399.11911312262015,244.90446706395664,445.4496237789045,84.35596215046331,249.8805915085944,49.661672044908556,218.46538272535102,184.69102320617563,80.69607063836816,184.69102320617563,108.56039876935267,0.2729121403446563,0.009153409031417752,1.2319495198662747,1117.9975456675763
